essay_id,score,score_bin,grade,ell,prompt_id,word_count,token_count,regime,half_life,delta_max,delta_128,delta_late,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,half_life_128,auc_128,log_slope_128,slope_early_128,slope_late_128,ttr,repeat_bigram_rate,repeat_trigram_rate,distinct2,distinct3,token_count_z,ppl_W32_z,repeat_trigram_rate_z,distinct3_z,ttr_z,ppl_W64_z
47DAF3375BF3,2,low,10,non_ELL,Car-free cities,692,947,extended,266.9428448429435,2.942985292245492,0.4830145776544992,2.459970714590993,11.661436549544636,11.58139445951045,11.178421971890137,10.260289413594418,9.437448056404753,8.718451257299144,89.64386661675225,19.29848680658486,0.3484213679296116,0.1154763263547069,0.5813664095045161,0.4705035971223021,0.1801152737752161,0.0591630591630591,0.8861671469740634,0.9624819624819624,-0.037534193901871245,-0.24084575772995975,-0.5410273343614123,0.3891601695373569,1.42404775361138,-0.134684105388667
754CED955EFD,2,low,9,non_ELL,Does the electoral college work?,592,874,extended,75.59879662427949,3.793060210302579,3.4374834088754085,0.3555768014271727,14.255651293119088,12.700205033872164,10.81816788424368,10.441709491090226,10.440400585565666,10.462591082816507,69.55297672751728,184.66088952786544,2.479620133561321,2.244034604584828,2.715205662537814,0.4351535836177474,0.2444444444444444,0.0770547945205479,0.8427350427350427,0.9554794520547946,-0.4794690575851907,0.20679410229173922,-0.3766054117955486,0.3087084358958636,0.9643533567285796,0.06909029753264521
4801AC90F66F,1,low,8,non_ELL,Mandatory extracurricular activities,535,785,extended,103.68015448885852,6.33910170361626,4.210340546431635,2.128761157184625,17.375772901545695,15.9043700027808,13.16543235511406,12.702210179842645,12.13846590875238,11.036671197929437,78.80906730367245,205.3582366265273,3.037118713395325,2.1227856651977604,3.951451761592888,0.4409448818897638,0.1715976331360946,0.0276679841897233,0.8974358974358975,0.9861660079051384,-1.0182663571443062,0.7451808351195414,-0.830461571734277,0.6612657999046991,1.0396638616589366,0.6526804229417117
392CC0403D93,2,low,10,non_ELL,Car-free cities,845,1114,extended,97.5527881463673,2.524410452934543,1.531321753124427,0.9930886998101124,19.05484318360997,18.08920402201004,17.523521430485545,17.012985580825724,16.837059821664923,16.530432730675432,57.37298509040961,95.35297585677851,1.1046151496190022,1.3931228297284028,0.8161074695096021,0.4473684210526316,0.1508982035928143,0.0335731414868105,0.911377245508982,0.9820143884892086,0.9734674805517499,1.0349096587998146,-0.7761942077004959,0.6135679088547427,1.1231960775928034,1.0506148525520196
F359E262A14A,2,low,11,ELL,Distance learning,664,845,extended,182.60090526749505,8.921776319506716,2.232232800795249,6.689543518711467,30.174716826454528,30.33226138170004,27.94248402565928,22.717884093678595,22.04607358425992,21.25294050694781,98.10957968746033,63.8693109736634,1.6102155959084936,-0.2272887485717568,3.447719940388742,0.2846715328467153,0.4181286549707602,0.1756954612005856,0.7134502923976608,0.8945827232796486,-0.655032222610071,2.953678601606518,0.5298850842156055,-0.39093313608217534,-0.9925272414065092,3.2805023425102853
D43178C538DF,2,low,8,non_ELL,Seeking multiple opinions,1089,1454,extended,340.4520196542716,40.56705740504426,1.9731086590559528,38.59394874598831,46.922703747518135,45.36921615616109,44.94959508846218,41.27235160925037,19.093526189889065,6.355646342473877,52.32184789922753,137.70688147492876,1.423297038777548,2.2412088441333538,0.6053852334217428,0.3011937557392103,0.5045955882352942,0.3541858325666973,0.6645220588235294,0.7755289788408464,3.031794242912416,5.84359607646455,2.1701804179618214,-1.758739758611805,-0.7776709362809096,6.019255935958116
D075A0757295,2,low,10,non_ELL,Car-free cities,642,936,extended,120.78065750453962,5.134915332405704,2.7209415100221257,2.413973822383582,30.944406402385457,29.584110409681585,28.22346489236333,26.58795618144525,26.62730794705035,25.80949106997976,64.0082202068928,152.36433597049387,1.9627444115289243,1.9624922828150064,1.9629965402428429,0.533751962323391,0.0911949685534591,0.0220472440944881,0.949685534591195,0.988976377952756,-0.10412711856648102,3.0864909429453666,-0.8821151913656887,0.6935540977739538,2.2465345425115144,3.144237972909528
134A4DA02013,2,low,9,non_ELL,Does the electoral college work?,541,794,extended,62.132957201494094,1.624562008687029,1.076857061569811,0.5477049471172162,11.257957787720995,10.39534772375742,10.181100726151184,10.098983396171386,9.972108244651364,9.633395779033966,51.97392994228329,75.8647090404856,0.7767881712365139,1.2444832615011632,0.309093080971865,0.4473197781885397,0.1925925925925926,0.0575139146567718,0.8759259259259259,0.9666048237476808,-0.963781236964171,-0.31046727881329306,-0.5561826842978395,0.4365276586457676,1.1225635219059866,-0.3507045568871061
F4302FD22CF0,2,low,10,non_ELL,Driverless cars,781,941,extended,94.39950155002512,1.722428904116775,0.993271582800748,0.729157321316027,13.760117072032193,13.018379149664908,12.766845489231445,12.568070769138002,12.232258351079253,12.037688167915418,53.42582284871041,67.38811092325363,0.7164939933812854,1.070101622238566,0.3628863645240052,0.4043092522179974,0.2258883248730964,0.0508259212198221,0.866751269035533,0.974587039390089,-0.07385760735529476,0.12128812407126913,-0.6176441757093405,0.5282352103033119,0.5632512095332366,0.127040894315011
D50B2015BE66,2,low,9,non_ELL,Does the electoral college work?,699,954,extended,97.09835524365148,4.592604213473646,2.687229683101581,1.905374530372061,22.26681163274533,20.38922703761936,19.57958194964375,18.59275795438393,18.55940309230456,17.67420741927169,54.89946085051928,176.11541042529717,1.938426468770136,2.708781984237751,1.1680709533025218,0.4147398843930636,0.1997105643994211,0.0521739130434782,0.8769898697539797,0.972463768115942,0.004843121793789527,1.5891448509813138,-0.6052563663202511,0.503840979580918,0.6988919828021222,1.469529213437867
4548C04F9AC7,1,low,12,ELL,Distance learning,959,1066,extended,61.37380626988311,3.239973928725977,2.4719698304097517,0.7680040983162293,20.92179629172888,19.156972816578275,18.44982646131913,17.646084277426915,17.719189460683165,17.6818223630029,54.41103308260375,163.81456138034116,1.7831493077796403,2.546102075644208,1.020196539915073,0.2597938144329897,0.4385964912280701,0.1735537190082644,0.718266253869969,0.90599173553719,0.6828801729243619,1.3570582511842368,0.510202847592623,-0.2598551712861284,-1.3160390771387422,1.2450927682575301
7263826C2217,2,low,9,non_ELL,Does the electoral college work?,982,1250,extended,277.0982723943262,5.191525941164912,1.5453174085254489,3.646208532639463,13.743295093993204,12.28137888764417,12.197977685467755,11.649175386647658,8.605782236050556,8.551769152828292,48.9127877706173,119.622134977568,1.1147108809395248,2.1090992610949595,0.120322500784091,0.3538928210313448,0.2712550607287449,0.0982776089159067,0.8319838056680162,0.9463019250253292,1.7967981854960162,0.11838543919781665,-0.18157145475220285,0.20326797025977297,-0.0923680853319643,-0.0071925423253298955
F296C5CF54D7,1,low,6,non_ELL,"""A Cowboy Who Rode the Waves""",667,808,extended,203.9903289555591,3.043384593212945,0.6492005426512257,2.39418405056172,17.932453536473457,17.33123819960543,17.28325299382223,15.813606184271192,15.394656789096471,14.889068943260511,49.2770188074887,49.6327535345045,0.4682992017126737,0.86737038500589,0.0692280184194577,0.3523238380809595,0.2912912912912913,0.075187969924812,0.8243243243243243,0.9609022556390976,-0.8790266055728494,0.8412378181095088,-0.3937612037291501,0.3710109421316072,-0.1127712648386375,0.9125628565889159
D88A1D12032B,2,low,11,non_ELL,Summer projects,803,900,extended,241.00320945995264,1.0545214298993315,0.3550104432095082,0.6995109866898215,11.05270864251704,11.000281576269764,10.697698199307531,10.502588388815347,10.109813355143451,9.99818721261771,90.45552450119482,13.876833362573509,0.2560859029410753,0.0756362684833021,0.4365355373988484,0.3457711442786069,0.2777085927770859,0.0910224438902743,0.821917808219178,0.942643391521197,-0.3220675992870221,-0.3458836601503592,-0.24824515398886118,0.16123513559936636,-0.1979830180121409,-0.2405250167331187
86B8E74548F4,2,low,8,non_ELL,Mandatory extracurricular activities,945,1020,extended,104.02240229230492,5.528198185386106,3.449899613698843,2.0782985716872595,26.82505766726001,25.20566809378446,23.375158053561165,22.141418494890207,21.64968807408341,21.296859481873906,67.69069537313419,188.12748716518928,2.488576532124036,2.336285306920468,2.6408677573276047,0.2272240085744908,0.4302575107296137,0.1460794844253491,0.7081545064377682,0.9097744360902256,0.40440066978144823,2.3756844471687777,0.2577194310380808,-0.2163957833275404,-1.7395794319050395,2.3467710119305827
3EC88BE82F4F,2,low,8,non_ELL,The Face on Mars,666,841,extended,74.28775033543985,4.277419703331718,2.7985088471222728,1.4789108562094455,18.05710651892039,16.04477095578686,15.258597671798116,14.425295166698762,14.240581493594066,13.77968681558867,54.250832502424544,186.1443901383221,2.018697417813597,2.903186537537244,1.1342082980899506,0.3949704142011834,0.2192592592592592,0.0474777448071216,0.8711111111111111,0.9762611275964392,-0.67924783157902,0.8627470797279005,-0.6484133320749061,0.547468783729654,0.4418082146338897,0.6782523303083499
305B4157DD19,1,low,9,non_ELL,Does the electoral college work?,673,920,extended,124.06783498845292,0.8897920755104041,0.4655466106270713,0.4242454648833327,7.014974472901285,6.8855370184054,6.5494278622742135,6.174816888868338,6.198511442371692,6.125182397390881,83.67662686864853,21.11048935586875,0.3358208932271705,0.1867387737065038,0.4849030127478372,0.403735632183908,0.2762589928057554,0.0994236311239193,0.8086330935251799,0.9351585014409222,-0.20098955444227706,-1.0426073076311462,-0.17103971085036057,0.07524134960829307,0.5557918088295667,-0.9899634245090605
EA04020F5ECD,2,low,8,ELL,Seeking multiple opinions,843,954,extended,112.29582439879272,3.948306906575709,2.593885230190182,1.3544216763855257,14.30793905712243,14.239677248941096,11.714053826932249,11.061172372094086,10.655740281531424,10.35963215054672,95.13511339704584,86.28089415878989,1.871092679115252,0.0984809721453255,3.6437043860851768,0.2549476135040745,0.3648018648018648,0.1201866977829638,0.7680652680652681,0.9323220536756126,0.004843121793789527,0.21581651935157503,0.019769244806048112,0.042653445245116245,-1.379059460791594,0.34948184783470737
43CBE96B374E,1,low,9,non_ELL,Does the electoral college work?,699,829,extended,71.28148846272452,3.4279849304436105,3.1370912126526846,0.2908937177909259,28.750633781689405,27.21933787936886,25.61354256903672,25.85923459489094,26.16327697035124,25.322648851245795,65.48461079754804,173.889122116272,2.2629329676551877,2.20919300441144,2.3166729308989336,0.3907380607814761,0.2710144927536232,0.0609579100145137,0.8246376811594203,0.965166908563135,-0.751894658485867,2.70794862246856,-0.5245329685652169,0.42000747340229927,0.3867703529816857,2.7135304684831323
408959B1EA22,2,low,11,ELL,Summer projects,698,790,extended,92.42438834095346,1.7904806469483887,1.2000666618729845,0.5904139850754024,10.017717725800852,9.36602914508341,8.817651063927867,8.544413885303928,8.323447791994058,8.227237078852465,61.46356152018093,69.68318505437273,0.8656651109101637,0.9401878836050211,0.7911423382153063,0.2454417952314165,0.4382022471910112,0.1884669479606188,0.7219101123595506,0.8945147679324894,-0.9879968459331199,-0.5244745768160318,0.6472528165876468,-0.3917138740112409,-1.5026738802645592,-0.5381793480551934
7F2C6238F4AA,2,low,9,non_ELL,Does the electoral college work?,631,851,extended,124.69036714981247,1.4226111113428723,0.7526213592265751,0.6699897521162992,13.095166407663942,13.141489084595008,12.342545048437367,11.68475143876722,11.609614144697668,11.67255529632107,97.85535606338962,21.860395002559244,0.5429015513116456,-0.0668294962891503,1.152632598912441,0.4048,0.2516025641025641,0.0786516853932584,0.8285256410256411,0.9438202247191012,-0.6187088091566475,0.006548809195196429,-0.3619302636239074,0.17475575394945525,0.5696329328567696,0.14946350459322985
BD7F5D94AFED,2,low,10,non_ELL,Car-free cities,564,804,extended,161.37126487831534,6.631018309528994,2.5800857058289037,4.050932603700087,27.09166823490981,25.58174814408249,24.511582529080908,21.690766422559165,21.015968130179186,20.46064992538082,59.34010332337749,155.03890694623635,1.86113842643393,2.178354227175192,1.543922625692669,0.539543057996485,0.1144366197183098,0.0158730158730158,0.9295774647887324,0.9911816578483243,-0.9032422145417984,2.4216889336819576,-0.9388552701926413,0.7188905242753516,2.321842412829317,2.4152682977591677
B6D776FC5087,2,low,9,non_ELL,Does the electoral college work?,726,821,extended,266.2764414188973,2.340917624270923,0.6829870589194655,1.6579305653514558,10.19577457506712,9.903842302244731,9.512787516147654,9.115808746655464,7.988657679035232,7.854856950796198,72.11119192900674,35.868334980897515,0.4926710214472256,0.4211692422763031,0.5641728006181482,0.3058510638297872,0.3794940079893475,0.1613333333333333,0.7616511318242344,0.9013333333333332,-0.8003258764237651,-0.4937503111094718,0.3978996379250657,-0.3133754819229544,-0.7171069301732659,-0.44022482608770375
2E57A0350FFD,1,low,6,non_ELL,"""A Cowboy Who Rode the Waves""",693,811,extended,178.58025907875435,1.4247152099741482,0.6434465403169618,0.7812686696571882,9.35376223364528,9.09881174047488,8.710315693328319,8.53592717815601,7.999406485874851,7.929047023671131,75.00000311103531,32.827912962322046,0.4641485663962207,0.3678158121691338,0.5604813206233075,0.3238231098430813,0.3785714285714285,0.1230329041487839,0.7528571428571429,0.9284692417739628,-0.8608648988461376,-0.63904217161724,0.045925384126064527,-0.0016114509098000733,-0.4833970094750267,-0.5868489515806616
8FFBD4C432B4,2,low,10,non_ELL,Car-free cities,498,792,extended,160.3838023939013,5.481528603001936,2.273243301115368,3.208285301886568,13.691001990283482,12.860237927111283,11.417758689168114,9.569838320785848,9.220354959584604,8.209473387281546,77.57030664828348,112.6204606679573,1.6397984186265997,1.1985391940872967,2.081057643165902,0.5028462998102466,0.1615969581749049,0.0514285714285714,0.903041825095057,0.9733333333333334,-0.9758890414486454,0.10936210075496022,-0.6121059255632582,0.5138314008706968,1.844634840622781,0.0982378655078372
057DACBB2B12,1,low,9,non_ELL,Does the electoral college work?,902,1218,extended,254.89960936660088,3.2830339818321868,1.112234365771883,2.170799616060304,15.991708550699329,15.529103238419829,14.879474184927446,14.345601966119103,13.192854539867126,12.708674568867142,73.21258014345017,57.79655469411625,0.8023075019026886,0.6673983899145253,0.937216613890852,0.3935185185185185,0.2039397450753186,0.0406032482598607,0.8771726535341831,0.9779582366589328,1.6030733137444242,0.506356206661751,-0.7115887544913753,0.566966843415017,0.4229276473013372,0.5843312648302094
961D937626F7,1,low,9,non_ELL,Does the electoral college work?,734,966,extended,145.3691527948309,0.9276087005789186,0.4097731593939997,0.5178355411849171,9.896232645306128,9.629436384853795,9.486459485912128,9.088282757529797,8.986509613347927,8.96862394472721,56.57444695509662,25.918961602319968,0.2955888524735631,0.3849056418823011,0.2062720630648252,0.3819163292847503,0.2621621621621621,0.0757780784844384,0.8364864864864865,0.9580514208389715,0.07748994870063657,-0.5454372070539792,-0.388338209147703,0.3382577453486638,0.2720518525396181,-0.49020370835409083
129497C3E0FC,1,low,10,non_ELL,Car-free cities,762,1007,extended,89.1514822304105,3.3267964764253843,2.167130315738593,1.1596661606867915,17.708933218433685,16.371663469135907,15.541802902695093,15.268225280929236,14.440295726464146,14.3821367420083,57.929013252580745,133.53711806992834,1.5632540797381012,1.929272435642733,1.1972357238334688,0.3733681462140992,0.2758169934640523,0.0981675392670157,0.8222222222222222,0.9424083769633508,0.3256999406323639,0.8026686888085686,-0.18258297559829187,0.15853505699093412,0.1608905976620089,0.737790851174719
57E6768B4C73,1,low,10,non_ELL,Car-free cities,674,835,extended,345.0551752233258,1.7325283364248565,-1.5631887183209052,3.295717054745761,15.984589230080342,16.48194429103754,17.547777948401247,15.825464672820363,14.809084996120724,14.252060893655486,,-73.89508191221444,-1.1276023059475726,-0.7175316800039769,-1.537672931891168,0.4176470588235294,0.182621502209131,0.0339233038348082,0.8954344624447718,0.9823008849557522,-0.7155712450324435,0.5051277456435463,-0.7729762768895609,0.6168594623133661,0.7366971111162571,0.7578768327981027
B01B2F50425E,2,low,6,non_ELL,"""A Cowboy Who Rode the Waves""",794,1078,extended,75.25941904469346,1.5492759733128176,1.1493675341185696,0.399908439194248,7.121745546860932,6.427107380587244,5.972378012742363,5.544531614883813,5.587268875225165,5.572469573548115,58.47404280209313,70.12239307293127,0.8290934208158184,1.002151037695254,0.6560358039363833,0.3254950495049505,0.345724907063197,0.1327543424317618,0.7781908302354399,0.9230769230769232,0.7555269998312089,-1.024183625196974,0.13526370378344624,-0.06356371674880061,-0.4616549726752852,-1.0734594406073374
2BC448B88B54,2,low,8,non_ELL,The Face on Mars,745,1007,extended,77.43734402303278,2.125257615313158,1.742334183094847,0.382923432218309,13.009820146585144,12.127827319922703,11.267485963490296,10.706446841944294,10.927929543088151,10.884562531271987,63.60722637054608,98.09034953883224,1.25682844276113,1.2724466771255425,1.2412102083967178,0.4517006802721088,0.1989100817438692,0.0463847203274215,0.8801089918256131,0.975443383356071,0.3256999406323639,-0.008177954831303865,-0.6584580361113216,0.5380737328407997,1.179533122238655,-0.035159635010277294
09601E40B377,1,low,10,non_ELL,Car-free cities,522,804,extended,394.10450599172106,5.376980324187256,1.3538750006162008,4.023105323571055,14.708999329521918,13.959718842551972,13.355124328905717,12.386927703820056,12.250932434916788,9.33201900533466,60.91040189430173,79.28946339427583,0.9766143746862678,1.080983242786409,0.8722455065861267,0.517578125,0.1545988258317025,0.0725490196078431,0.9099804305283756,0.9627450980392156,-0.9032422145417984,0.28502072252783317,-0.41801269616418696,0.3921833298716291,2.036208671131048,0.29849166378385306
6D7E6399624E,2,low,10,non_ELL,Facial action coding system,742,903,extended,156.21063977341208,11.673201573377447,4.8424405483456,6.830761025031848,26.41898596078476,22.82670639181992,21.57654541243916,17.065746950227304,15.628753912761171,14.745784387407312,53.56821240832771,327.3875168573716,3.4930824824489157,5.182563919632321,1.8036010452655105,0.3473541383989145,0.3858695652173913,0.2285714285714285,0.7228260869565217,0.8367346938775511,-0.30390589256031036,2.3056155053837597,1.0158059878581303,-1.0555482482691818,-0.1773976361335729,1.913479164767753
64183B7D3207,2,low,10,non_ELL,Car-free cities,586,919,extended,121.7879092260538,1.774933699100511,0.9476592214440772,0.8272744776564336,9.003965716315635,8.676437774562665,8.056306494871558,7.367791371941647,7.285190093725736,7.229032017215125,79.09891069949624,46.04643629035306,0.6835916296150332,0.4725229373195802,0.894660321910486,0.4607329842931937,0.3321678321678322,0.2084063047285464,0.8041958041958042,0.8896672504378283,-0.20704345668451432,-0.6994006536748092,0.8304920222322283,-0.4474069272896611,1.2969899245931915,-0.6637779730661539
5B75C046C9CD,1,low,6,non_ELL,"""A Cowboy Who Rode the Waves""",637,789,extended,118.57197800112776,4.40320120955235,2.3542027453361456,2.0489984642162007,22.02788106076025,20.709583513461048,19.67367831542411,18.99991473121969,18.440262436766776,17.624679851207908,60.57264204317693,138.61277012111856,1.6981983129718208,1.901901333904649,1.4944952920389918,0.4139020537124802,0.189873417721519,0.0396196513470681,0.8924050632911392,0.9793977812995246,-0.9940507481753572,1.5479166342104318,-0.7206278383029695,0.5835057494537151,0.6879967657649053,1.5278772940536214
86A511A55117,2,low,12,ELL,Distance learning,697,871,extended,98.6990426885989,8.867909312986537,4.9030363307715845,3.9648729822149527,28.35658685876553,24.47813231331776,23.453550527993947,20.18905138215081,19.02182963783847,19.488677545778994,52.22676310192219,343.06298076618367,3.5367930998512924,5.595427139030759,1.4781590606718271,0.2810271041369472,0.3814285714285714,0.0972818311874105,0.7571428571428571,0.9470672389127324,-0.49763076431190245,2.6399545946585943,-0.19072247813234036,0.2120606496369603,-1.039919683208642,2.214261387275782
8A7B4B823C6E,2,low,10,non_ELL,Car-free cities,586,785,extended,180.102597760712,1.7600111791865896,0.8179550626515883,0.9420561165350012,9.444244121705983,8.987904917165572,8.626289059054395,8.473850067720122,8.285178688001555,7.684232942519394,60.67884431627103,48.07884382279056,0.590029856278734,0.6583583073536657,0.5217014052038024,0.4558058925476603,0.1788194444444444,0.0591304347826086,0.8888888888888888,0.9686956521739132,-1.0182663571443062,-0.6234292391079658,-0.5413271467188506,0.4605491539918798,1.2329176303051748,-0.6070489498803263
7A86EA9E70AC,1,low,10,non_ELL,Car-free cities,439,945,extended,97.83643115234833,1.5329294251612715,1.125581000379107,0.4073484247821648,8.682229728606275,8.318609043174831,7.556648728227168,7.291089946888827,7.129859839014108,7.149300303445004,80.72904466867746,53.47238491284074,0.8119350636828883,0.5245937596365904,1.0992763677291857,0.4528735632183908,0.2188940092165898,0.0484988452655889,0.8732718894009217,0.97459584295612,-0.04964199838634575,-0.7549172036670121,-0.6390295972297669,0.52833635433684,1.194785385679395,-0.7289510575521005
26432FDB0644,2,low,9,non_ELL,Summer projects,848,957,extended,109.40533397389376,4.363574139198457,2.397933912494148,1.9656402267043087,16.484693392272572,14.830703895120614,14.086759479778424,13.11358017774927,12.948947589405645,12.121119253074117,55.1966059433698,156.12538106310672,1.7297436819673886,2.386202445223561,1.0732849187112166,0.2915690866510538,0.3200468933177022,0.0833333333333333,0.7971864009378663,0.954225352112676,0.023004828520501286,0.5914222814812169,-0.3189067368556425,0.29430010112042493,-0.90283090124405,0.4571284009650497
C278EDC82048,2,low,6,UNK,"""A Cowboy Who Rode the Waves""",1656,1860,extended,63.66851522716285,3.769940739562207,3.396207367273992,0.3737333722882145,4.772008241227125,2.867307266131892,1.375800873953133,1.00826942384752,1.0029128993292342,1.0020675016649183,60.52905447463583,200.10428255733893,2.449845763298376,2.747902651146267,2.1517888754504844,0.053743961352657,1.0,1.0,0.0809667673716012,0.0834340991535671,5.489678553260741,-1.4296381393951332,8.10509980437063,-9.71020709227236,-3.995527811346688,-1.7218231220609206
7A2D0B189298,4,mid,9,non_ELL,Does the electoral college work?,689,825,extended,101.43264709427255,1.470010986780732,1.0175335386400397,0.4524774481406926,10.232152106688051,9.89522061975189,9.214618568048012,8.795214788707183,8.81001616788602,8.76214111990732,80.15842627132099,48.73378460941697,0.7339952950670917,0.4860893853221437,0.9819012048120398,0.297532656023222,0.3866279069767442,0.155749636098981,0.7543604651162791,0.9082969432314412,-0.776110267454816,-0.48747325436115807,0.3465864357144356,-0.23337067585621984,-0.825280169178435,-0.44179513498754414
E4B55CAC7F65,4,mid,10,non_ELL,Car-free cities,626,823,extended,124.33246643572204,4.010974932224837,2.113594864368011,1.897380067856824,14.587828847029655,14.360753456061513,12.474233982661644,11.581093479655568,11.046726253600673,10.576853914804818,92.1482441006108,78.53465442624719,1.5246364146360556,0.3276005404576618,2.7216722888144487,0.440650406504065,0.2100977198697068,0.0587275693311582,0.8778501628664495,0.967373572593801,-0.7882180719392906,0.26411237715821967,-0.5450294098442167,0.44535980221035537,1.0358344802413553,0.3715340453910415
