condition,text,perplexity,mean_entropy,mean_surprisal,mean_word_entropy,mean_word_surprisal,n_tokens,n_words
anne_frank,Neither Peter nor I has any such plans.,110.10895538330078,8.089295566082,6.782787581224998,8.089295566082,6.782787581224998,8,8
anne_frank,"I look back at that Anne Frank as a pleasant, amusing, but superficial girl, who has nothing to do with me.",54.80758285522461,6.7306312421957655,5.776300450977171,6.610817080452328,5.932144274946715,24,21
anne_frank,"This was followed by a loud boom, which sounded as if a firebomb had landed beside my bed.",33.500972747802734,5.470504194498062,5.066131362667665,5.593724429607391,5.062676948069321,20,18
anne_frank,"Even though it’s Saturday, I’m not bored!",201.83956909179688,6.40354187147958,7.656670434897282,6.663664051464626,7.232406025829903,14,7
anne_frank,"We, who’d had nothing but two spoonfuls of hot cereal for breakfast and were absolutely famished; we, who get nothing but half-cooked spinach (for the vitamins!)",106.33769226074219,6.391969520402582,6.732481413714537,6.745904284983109,6.909102409873873,38,26
anne_frank,An elephant’s tread is heard on the stairway.,379.3183898925781,7.603512565294902,8.56726272081889,7.8815164268016815,7.85671958408929,12,8
anne_frank,"From Daddy and Mama I got a blue blouse, a game, a bottle of grape juice, which to my mind tastes a bit like wine (after all, wine is made from grapes), a puzzle, a jar of cold cream, 2.50 guilders and a gift certificate for two books.",47.39837646484375,5.935823040207227,5.56676457253236,6.176974035385581,5.752229681661987,60,48
anne_frank,"If Mr. Dussel’s just read me the riot act, Mother lectures me all over again, this time throwing the whole book at me.",176.64344787597656,6.589776135260059,7.464646242690358,6.564979595550591,6.741659016347832,31,23
anne_frank,They had no right to swing me back and forth like a pendulum on a clock.,34.19062423706055,5.584872032351353,5.0955280844178725,5.784091361099854,5.240968162674067,17,16
anne_frank,Moments later I felt his mouth and his wonderful cheek!,238.6031036376953,7.180610331622037,7.898468163786469,7.004794812202453,7.936369538938514,11,10
anne_frank,Margot and I exchange another glance.,174.78790283203125,9.058235611234393,7.449461289514091,8.721872925758362,7.452958678762601,7,6
anne_frank,"Yours, Anne FRIDAY, NOVEMBER 20, 1942 Dearest Kitty, We don’t really know how to react.",91.48126983642578,6.152989139913449,6.515382455382846,6.165530660769178,6.521826276189938,28,15
anne_frank,"I do my best to clean it, but since the dishcloth was also purchased before we went into hiding and consists of more holes than cloth, it’s a thankless task.",103.6859359741211,5.348874266083176,6.696033346886727,5.522324458758036,6.7884204459852695,37,30
anne_frank,"He’d pick me up on the way home, or I’d pick him up.",36.085960388183594,5.62844647243619,5.173364602988204,5.105379536747932,3.9822712795781543,20,13
anne_frank,"The plumber was at work downstairs on Wednesday, moving the water pipes and drains from the office bathroom to the hallway so the pipes won’t freeze during a cold winter.",87.01551055908203,6.099093602757368,6.443152529468555,6.226012912004565,5.999917293171664,35,30
anne_frank,"“No, thank you, ma’am,” I reply.",282.12847900390625,6.398049026727676,8.14020800139168,5.751627907866523,6.919403430613286,16,6
anne_frank,"“Sure,” he said, “go ahead.",157.3387451171875,6.584795007338891,7.297729567186584,5.986504487196604,5.109524977249072,13,5
anne_frank,It won’t take long before I explode with pent-up rage.,125.21781921386719,5.462711375951767,6.968270128188442,6.166469432413578,6.969984755272604,15,10
anne_frank,Is he really the way he seemed yesterday?,58.118431091308594,6.529358863830566,5.860923971125972,6.529358863830566,5.860923971125972,8,8
anne_frank,"Every morning when I heard footsteps on the stairs, I hoped it would be Mother coming to say good morning.",35.71095657348633,5.175726862180801,5.158295021945916,5.252182990312576,5.376696983297655,21,20
anne_frank,"During her first vacation she goes to Lake Como, where she runs into Hans.",51.94248962402344,6.586873777210712,5.698842631586973,6.878008686360858,6.252342644784693,16,14
anne_frank,"Pants that come up to his chest, a red jacket, black patent-leather slippers and horn-rimmed glasses— that’s how he looks when he’s at work at the little table, always studying and never progressing.",77.22715759277344,6.358117974271961,6.271031811126389,6.855792400060278,6.623328022983921,51,33
anne_frank,"The doorbell’s ringing, Hello’s here, time to stop.",195.70892333984375,6.6517042903339165,7.612286675430594,6.780321794003248,7.010406622332773,17,8
anne_frank,"I’d want to have the feeling that he understood me through and through, even if I didn’t say much.",51.55002975463867,5.438369967903082,5.687900833809182,5.375444004900362,4.994429948444586,26,19
anne_frank,"Yours, Anne M. Frank SATURDAY, APRIL 15, 1944 Dearest Kitty, “There’s just one bad thing after another.",152.80081176757812,6.6716299472609535,7.25550518578287,6.80797549863072,7.464729918584503,32,17
anne_frank,"We did have fuses, but the fuse box was at the rear of the dark warehouse, which made this a particularly unpleasant job at night.",50.292510986328125,6.167720326355526,5.652271940480825,6.1673185125986745,5.869057649230404,28,25
anne_frank,You should have seen Peter’s face.,297.2895202636719,7.7712357838948565,8.215717332284356,7.573350429534912,7.0444530520455695,9,6
anne_frank,"Mrs. van Daan wanted to save a piece of bread for her darling son, but Mr. van D. was adamant.",43.86308670043945,6.219240061119199,5.454935316732246,6.0579185136128215,5.643521323022102,25,20
anne_frank,"He offered us 400 guilders for our chest; in our opinion, the other estimates are also too low.",113.13447570800781,6.922421398616972,6.821894602894144,7.065857940249973,7.112712767079903,21,18
anne_frank,"The atmosphere is stifling, sluggish, leaden.",131.75218200683594,5.835122728347779,7.04168129691961,6.710053026676178,7.710263457699969,10,6
anne_frank,Dussel is beginning to long for female companionship.,102.45225524902344,6.757317488843745,6.6788063836164895,6.551987913747628,7.2330668045256825,11,8
anne_frank,"In any case, they can get married only after the war, since Bertus is in hiding, or at any rate has gone underground.",57.80583953857422,5.982985677542509,5.853141419052565,6.092286441637122,6.040772645882226,27,23
anne_frank,Going underground or into hiding has become as routine as the proverbial pipe and slippers that used to await the man of the house after a long day at work.,60.490806579589844,6.372537932629066,5.918643350522093,6.3953281845276555,5.958420750316633,31,30
anne_frank,"Since we’ve been here, from July 1942 until a few weeks ago, I haven’t had an easy time.",46.64633560180664,5.315786503828489,5.543556269808665,5.5077467444870205,5.217272918695951,26,18
anne_frank,"You haven’t met Boche yet, despite the fact that she was here before we went into hiding.",118.96730041503906,6.305096478794109,6.894398803946104,6.338816314552198,5.90729949118727,22,17
anne_frank,Mr. Voskuijl did the carpentry work.,130.00318908691406,6.981416329741478,7.022401767298937,6.2334244420131055,6.992419115496382,12,6
anne_frank,“Don’t open the door!” exclaimed Margot to stop me.,341.7160339355469,6.380085084173414,8.416648011803671,6.530777196089427,6.781133351150182,18,9
anne_frank,"Mr. van Daan hadn’t gotten the jars hot enough when he was sterthzing them, so Father ended up making jam every evening.",358.7720031738281,6.101900947280228,8.486861813250968,6.09693676171909,8.417111915355207,30,22
anne_frank,"They first had to carefully weigh all the difficulties and risks, though Miep was ready to set off immediately with me in tow.",81.18177795410156,6.422579283897694,6.343083520106611,6.261778339095738,6.236384238851842,26,23
anne_frank,"Meanwhile, the hundred guilders have been stolen.",205.2169189453125,7.913333151075575,7.681002852658531,7.975216218403408,8.633428057216618,9,7
anne_frank,"Yours, Anne MONDAY, SEPTEMBER 21, 1942 Dearest Kitty, Today I’ll tell you the general news here in the Annex.",128.45736694335938,6.460301734041423,7.005120625730767,6.517226011868108,6.726568350252235,32,19
anne_frank,Maybe I should ask Mr. van Daan to build me a cubbyhole in the attic.,45.46417236328125,6.611985181507311,5.506658640676356,6.805922158559164,5.9117835707998365,19,15
anne_frank,"When it’s time for his bath, he goes around to each of us in turn and announces that we shouldn’t walk past the kitchen for the next half hour.",45.390316009521484,5.981111453639136,5.504275058849728,6.18421746122426,5.3150326240743,36,29
anne_frank,"When you’re ready to come back down, just knock and I’ll open it for you.” I thanked him, went upstairs and spent at least ten minutes searching around in the barrel for the smallest potatoes.",84.20137786865234,5.44527664910192,6.395685908921124,5.347424922670637,6.163859325520589,46,35
anne_frank,"“One less page for his sweetheart tomorrow,” I hear her say.",360.9324951171875,7.885054553256316,8.495586148881026,7.8183182956594415,7.9527358547306655,17,11
anne_frank,"I didn’t understand why he didn’t flirt with me, but now I’m glad.",28.78884506225586,4.453636210330802,4.847409481057401,4.998074769723014,4.154456248538921,23,13
anne_frank,"Just imagine, so much courage for such an old man he must be at least seventy!",84.06742858886719,6.2709824758417465,6.393474724050268,6.266998708248138,6.340109370074978,17,16
anne_frank,"This tricky question elicited a variety of responses: “It’ll be impossible to walk or ride a bike, so we’ll have to wade through the water.” “Don’t be silly.",37.85566711425781,5.5379694591586786,5.24243721084596,5.887575859647422,5.42225274229768,48,28
anne_frank,"Today we heard that Mr. van Daan’ s ashtray, Mr. Dussel’s picture frame and Father’s bookends were made by none other than Mr. Voskuijl.",94.71499633789062,6.664530334913212,6.565519351842485,6.537030893491789,6.778750496435589,46,24
anne_frank,I don’t think anyone knows what’s going on in Russia.,49.725196838378906,5.232894513756037,5.635875818252623,5.4456276297569275,4.916039604388431,16,10
anne_frank,Peter felt called upon to defend himself against my accusation.,65.0807113647461,6.418986296653747,6.02415798087628,6.418986296653747,6.02415798087628,10,10
anne_frank,"I seem to be indifferent to Mother’s tears and Father’s glances, and I am, because both of them are now feeling what I’ve always felt.",70.57939147949219,5.817004448837704,6.141173292961835,6.190476830005646,5.780579333547617,36,25
anne_frank,"I forced Peter, more than he realizes, to get close to me, and now he’s holding on for dear life.",61.60677719116211,5.251295484029329,5.9449889472721145,5.159532424807549,5.466347028740698,26,20
anne_frank,"I still have hopes that they’ll come up with a substitute, made of tin or copper or some such thing, to remind the neighborhood of the clock.",90.06702423095703,6.18666260689497,6.492527051408931,6.319065133730571,5.965211846772276,32,27
anne_frank,"* [Acts like a schoolgirl, looks like a frump.]",133.478759765625,7.721505003316062,7.060465772116493,8.001598514892436,6.453057083945868,14,9
anne_frank,"He’s an obnoxious boy who lies around on his bed all day, only rousing himself to do a little carpentry work before returning to his nap.",77.33277130126953,6.186296133324504,6.2730073515496265,6.110386815208655,5.899859616371762,32,26
anne_frank,"), headache, stomachache and anything else you can imagine.",30.877248764038086,4.810392574830488,4.948466638084019,4.964701877699958,5.153697710693091,11,9
anne_frank,They’re clearly intending to cut off the peninsula where Cherbourg is located.,230.29434204101562,6.816345438361168,7.847333562095821,6.485213880737622,6.970770978960769,16,12
anne_frank,"She complains all day long, constantly demands that the bandages be changed and is generally dissatisfied with everything.",84.24378967285156,6.269246113300324,6.3964982551885985,6.294460038344066,6.430459350440103,20,18
anne_frank,I now know that courage and happiness are needed first!,166.0939483642578,6.646449875831604,7.375854963517552,6.646449875831604,7.375854963517552,10,10
anne_frank,It all boiled down to this: Mr. Dussel had recommended the book to Margot and me as an example of excellent writing.,45.583030700683594,6.264401766988966,5.5104246878308905,6.1707504084616005,5.443442593298447,27,22
anne_frank,"I had watching him put the meat through the grinder: once, twice, three times.",55.29054260253906,6.20517400238249,5.788960189951339,6.5812897597040445,5.9598415448975635,18,14
anne_frank,"Not that I’m thinking of marrying him, mind you.",110.19824981689453,6.085605337069585,6.783825399972276,6.003853095902337,5.289288146066624,13,9
anne_frank,"At twelve-thirty he came to look at the presents and hung around chatting longer than was strictly necessary, something he’d never have done otherwise.",100.47280883789062,5.417424075065121,6.650579661590821,5.5852865142126875,6.479299340905786,31,24
anne_frank,This you can take from me.,41.59074401855469,7.118116617202759,5.37819037039209,7.118116617202759,5.37819037039209,6,6
anne_frank,"Mrs. van Daan and Dussel, my two chief accusers, are known to be totally unintelligent and, not to put too fine a point on it, just plain “stupid”!",54.60466003417969,5.793820469705171,5.7709477804191565,5.7983883657448345,5.875912470348055,43,28
anne_frank,It took me five days to read fifty pages.,45.52384948730469,5.305813021130032,5.50855103304645,5.305813021130032,5.50855103304645,9,9
anne_frank,One small act of carelessness and we’re done for!,404.2246398925781,7.409028310042161,8.658981873832435,7.52459258503384,7.779446952234151,13,9
anne_frank,"Because she loved me, she was tender and affectionate, but because of the difficult situations I put her in, and the sad circumstances in which she found herself, she was nervous and irritable, so I can understand why she was often short with me.",19.034467697143555,4.887444630082624,4.250542445442316,5.177729820931387,4.60371720860962,51,44
anne_frank,All the cardboard boxes that had been sent to the office in the last few months were piled on the floors and beds.,28.57633399963379,6.954390909360803,4.836748232771522,6.954390909360803,4.836748232771522,23,23
anne_frank,We’re like a bunch of little kids with a present.,172.40716552734375,8.077679189351889,7.429673968535766,7.9939511835575106,5.793947528994223,13,10
anne_frank,"I was with friends all day Thursday, we had company on Friday, and that’s how it went until today.",82.22242736816406,5.746661712725957,6.360973449290472,5.834728240966797,5.880941781145227,24,19
anne_frank,"We’re stuck in this house like lepers, especially during winter and the Christmas and New Year’s holidays.",117.94364166259766,6.192205259799957,6.881952568349631,5.960981421610889,5.978005758954624,25,17
anne_frank,"Was it one of our own warehouse employees, and will he turn us in, now that he’s heard Mr. van Daan and maybe even seen him?",153.95703125,6.219342881982977,7.266306785449486,6.351459209735577,6.90094609725244,33,26
anne_frank,I pricked my right thumb with the blunt end of a big needle.,33.608150482177734,6.195071339607239,5.0707389641627945,6.235407774264996,5.273466061327773,14,13
anne_frank,"Much to our amusement, Mrs. van Daan was carrying a hatbox with a large chamber pot inside.",94.52265930175781,7.086402450289045,6.562587980951489,7.277568473535426,6.824415424927728,21,17
anne_frank,He told us that the County Clerk’s Office took an extra beating because the firemen flooded the entire building instead of just putting out the fire.,100.29890441894531,6.327534851431847,6.648146848340767,6.483990461780475,6.025722232422887,30,26
anne_frank,"Outside, where you’re free, things are quite different.",163.36973571777344,6.83230499120859,7.35184065663708,6.501330867409706,5.417565124608988,13,8
anne_frank,"For a whole month I’ve saved up the sugar I put on my hot cereal, and Mr. Kleiman has used it to have fondant made.",115.50428771972656,6.669432878494263,6.851694428050612,6.7603904914855955,6.498222651926247,32,25
anne_frank,"Yours, Anne SATURDAY, MAY 1, 1943 Dearest Kitty, Yesterday was Dussel’s birthday.",238.39715576171875,7.060511224269867,7.89717220392443,6.770691209783156,8.399125113962286,25,12
anne_frank,"It’s hard enough standing on your own two feet, but when you also have to remain true to your character and soul, it’s harder still.",33.17958450317383,5.460680682550777,5.052223542744117,5.395747585594654,4.842042611026484,33,25
anne_frank,I’m always the one who has to go upstairs; he never comes to me.,98.58273315429688,6.728671762678358,6.623262180733629,6.505634648459298,5.4181432007918175,18,14
anne_frank,"Like you, I long for freedom and fresh air, but I think we’ve been amply compensated for their loss.",84.91602325439453,6.165676870346069,6.407851444438044,6.225948026305751,6.034603305220673,25,19
anne_frank,"We often discuss the future, the past and the present, but as I’ve already told you, I miss the real thing, and yet I know it exists!",43.07999038696289,5.644065520342658,5.42880752826603,5.749435486616911,5.039774260137789,34,27
anne_frank,The situation is this: I’m not jealous of either you or Peter.,166.83213806152344,6.551506623625755,7.382181577331776,6.576523035764694,6.838793835299831,16,12
anne_frank,The radio has just announced that Algiers has fallen.,99.59219360351562,7.121574466878718,6.637960722962572,7.391895567929303,7.35517186649156,11,9
anne_frank,"From seven-fifteen to seven-thirty, from twelve-thirty to one, from two to two-fifteen, from four to four-fifteen, from six to six-fifteen, from eleven-thirty to twelve.",6.9996490478515625,3.092150583267212,2.807282763950959,3.550441475460927,3.594647661388098,50,24
anne_frank,And not telling a girl my age about grown-up subjects is fine.,145.88450622558594,6.341021810259138,7.1886828963980545,6.680092904302808,7.464035378220934,14,12
anne_frank,"He’s never had a friend before, boy or girl.",133.45718383789062,6.55342159821437,7.0602324953701805,6.011685676044888,5.408607734209735,13,9
anne_frank,"Thanks to rubber cement and oil paint, our toilet ; could quickly be repaired.",346.5042724609375,8.259015432993571,8.436714364087036,8.346211876188006,8.743609843198493,15,14
anne_frank,"“Too little exercise and fresh air,” in ours.",747.3768310546875,7.304326570951021,9.545687174170519,6.925809055566788,9.154657118494239,13,8
anne_frank,"It’s time you made a beginning, in-stead of looking down at others and always giving them the blame!",253.1753692626953,6.925512591997783,7.983992075630037,6.642362652001557,7.462091247106155,24,18
anne_frank,I’ve been more wrapped up in myself.,283.9385681152344,6.5327642381191255,8.1494321212306,6.04438932452883,6.895952770015906,10,7
anne_frank,"I used my tears to show off, to make myself seem important so he’d respect me.",178.94696044921875,5.889728045463562,7.483156041825209,6.123574823141098,6.461765626698767,20,16
anne_frank,"I’m boring you with all my break-ins, but what can I do when burglars take such pleasure in honoring Gies & Go.",247.1003875732422,6.116077008843422,7.948948213371691,5.87026554278352,7.762129807640614,30,22
anne_frank,"The best example of this is our own helpers, who have managed to pull us through so far and will hopefully bring us safely to shore, because otherwise they’ll find themselves sharing the fate of those they’re trying to protect.",55.07721710205078,6.0705672179659205,5.7831483622735105,6.0695214428007604,5.397380647072607,48,40
anne_frank,"After parachuting out of a flaming plane, how can anyone have such presence of mind?",65.79117584228516,5.770721477620742,6.039816633807518,5.8985854109128315,6.197315008109768,17,15
anne_frank,They aren’t consistent in their treatment of me.,231.08778381347656,6.772872159934857,7.8522369557513825,7.165292491845321,6.279277298984212,11,8
anne_frank,We seated ourselves on a packing crate.,190.37962341308594,6.684523173740932,7.572725051480342,6.684523173740932,7.572725051480342,7,7
anne_frank,"Every day the newspapers are filled with reward notices for the return of stolen typewriters, Persian rugs, electric clocks, fabrics, etc.",63.781776428222656,6.376901762792841,5.9950622208174105,6.988656520714154,6.281039962105256,28,21
anne_frank,I don’t get along with Margot very well either.,265.38232421875,4.83899150430583,8.051889608407649,5.023581311054942,7.023573672263739,13,9
anne_frank,Margot and I started packing our most important belongings into a schoolbag.,67.12898254394531,7.448926142283848,6.06886413658622,7.388099193572998,6.160692904469685,14,12
anne_frank,I hope Mother will never read this or anything else I’ve written.,288.0303649902344,6.183632167180379,8.170006942180782,6.393011386195819,7.131593148939548,15,12
anne_frank,He asks everything twice and still can’t remember what you’ve told him.,159.899169921875,5.211172873775165,7.32095968769271,5.678434548899531,6.856934679675237,18,12
anne_frank,"Anyone who’s ever had a cat that’s not housebroken can imagine the smells, other than pepper and thyme, that permeate this house.",64.75215911865234,6.107042201653575,6.016790501772472,6.629496153613383,6.330568447123611,33,22
anne_frank,"In bed at night, as I ponder my many sins and exaggerated shortcomings, I get so confused by the sheer amount of things I have to consider that I either laugh or cry, depending on my mood.",27.964942932128906,5.733963569626212,4.805546947962405,5.821031882553487,4.928106097431924,40,37
anne_frank,"They were deported on September 3, 1944, in the last transport to leave Westerbork, and arrived three days later in Auschwitz (Poland).",59.977577209472656,5.589775591061033,5.906351171469406,5.761864723581256,6.503463938003777,29,22
anne_frank,"This left me on my own to face the difficult task of improving myself so I wouldn’t have to hear their reproaches, because they made me so despondent.",51.23179626464844,5.270457142325384,5.678925063886523,5.796805286475101,5.717808896822061,35,28
anne_frank,"She laughed, cried, scolded and kicked, but nothing helped.",95.05310821533203,6.393878386570857,6.570661263630778,6.751696242226495,6.854377457329832,13,9
anne_frank,"They’re always saying how nice it is with the four of us, and that we get along so well, without giving a moment’s thought to the fact that I don’t feel that way.",32.95890426635742,5.323494050990451,5.042596048231679,5.344582828608426,4.369605509755704,44,33
anne_frank,"When I help him with French, he thanks me a thousand times.",49.645484924316406,5.4203453705861016,5.63359118491076,5.333460579315822,5.939063378008796,13,12
anne_frank,"Convinced, he let go of my arm.",34.777767181396484,6.66806900203228,5.120093488607583,6.6020191471491545,5.049214921527408,10,7
anne_frank,"I didn’t catch Peter’s reply, but it must have been insolent, because she cuffed him on the arm.",86.89791870117188,5.283040504969124,6.441223207418185,5.684288803030977,6.485663358847692,28,18
anne_frank,He had to think about that one; he said he’d tell me tonight.,122.8341293334961,6.214259428136489,6.940170727395602,6.349440106978784,5.800600379541341,17,13
anne_frank,"“Now we’re done for!” I’d whispered at that moment, but once again we were spared.",168.82704162597656,6.58474764559004,7.399391800507795,6.315010784069697,6.335306373686137,27,15
anne_frank,Bedtime always begins in the Annex with an enormous hustle and bustle.,98.37517547607422,6.451372011005878,6.620219861357876,6.788160375940303,6.972201102817022,15,12
anne_frank,"He claims that Mr. van Daan bawled him out, but he has only himself to blame.",43.93801498413086,5.5494148313466996,5.457397036755579,5.500396472518332,5.312478839272709,21,16
anne_frank,"Ilse Wagner is a nice girl with a cheerful disposition, but she’s extremely fInicky and can spend hours moaning and groaning about something.",153.50079345703125,6.443968922861161,7.2620498380819525,6.589189258174619,6.418423204234238,31,23
anne_frank,Miep Santrouschitz Gies is still living in Amsterdam; her husband Jan died in 1993.,386.3269958496094,7.315562214170184,8.593627584742954,6.90432915517262,7.117126477526853,21,14
anne_frank,Perhaps that’s the quickest way to die.,237.71583557128906,6.840790343284607,7.892866594502141,6.698333603995187,6.299203663935048,10,7
anne_frank,The bodies of both girls were probably dumped in Bergen-Belsen’s mass graves.,79.65167999267578,5.529086043568034,6.315627200407493,6.188090129367386,6.329493747648704,19,12
anne_frank,What must they be thinking?,53.173370361328125,6.564044761657715,5.732631830251606,6.564044761657715,5.732631830251606,5,5
anne_frank,Isn’t that a funny expression?,620.2182006835938,8.187021106481552,9.276630893279991,8.56117969751358,8.530030695422631,8,5
anne_frank,If only I had someone who took my feelings seriously.,44.28618621826172,6.415758156776429,5.468784530121209,6.415758156776429,5.468784530121209,10,10
anne_frank,"This morning I imagined I was in the front attic with Petel, sitting on the floor by the windows, and after talking for a while, we both began to cry.",39.06098556518555,5.8077550635618325,5.287655386221501,5.73240368101332,5.379149869520565,34,30
anne_frank,"Oh, I long to get my period—then I’ll really be grown up.",194.72239685058594,6.407300750414531,7.605241126154492,6.4209532207912865,7.004650371896655,18,12
anne_frank,"I wander from room to room, climb up and down the stairs and feel like a songbird whose wings have been ripped off and who keeps hurling itself against the bars of its dark cage.",37.537296295166016,5.870377590291594,5.230251923880779,5.880763342870133,5.105844724784425,38,35
anne_frank,You wouldn’t believe how much kale can stink when it’s a few years old!,169.52305603027344,5.943451982922852,7.405297894976383,6.308754659191306,7.035544125410534,20,14
anne_frank,"No light for fourteen days; that’s a pleasant thought, isn’t it?",152.59898376464844,5.923077171570377,7.253510604709274,6.837454512376677,7.60154149178305,19,11
anne_frank,"I said that my noise and exuberance and his silence were two sides of the same coin, and that I also liked peace and quiet but don’t have anything for myself alone, except my diary, and that everyone would rather see the back of me, starting with Mr. Dussel, and that I don’t always want to sit with my parents.",48.13753890991211,5.86286206813039,5.589084335103062,6.095165645025877,5.668811274533843,76,60
anne_frank,The task of compthng the expanded edition was given to the writer and translator Mirjam Pressler.,232.01878356933594,7.8646159887313845,7.858095916460266,8.159606277942657,7.826695503955916,20,16
anne_frank,I won’t say much about Father and me.,420.2940368652344,5.988475756211714,8.715238771824021,6.391055554151535,7.746157155712561,11,8
anne_frank,"Our weekly lunch menu consists of brown beans, split-pea soup, potatoes with dumplings, potato kugel and, by the grace of God, turnip greens or rotten carrots, and then it’s back to brown beans.",62.728858947753906,5.453613861203194,5.970883937391178,5.694973638262411,6.144739863550055,50,33
anne_frank,"I’d rather choose the golden mean, which isn’t so golden, and keep my thoughts to myself.",94.2771987915039,7.1921019703149796,6.558836268003302,7.493428492918611,6.497900242196861,24,16
anne_frank,I’m crazy about reading and books.,975.3442993164062,7.386611885494656,9.929765776843768,7.019768873850505,8.608453842628592,9,6
anne_frank,"Just the kind of thing the department stores wouldn’t dare sell in the olden days, now costing 24.00 guilders (Margot’s) and 7.75 guilders (mine).",112.18443298339844,5.941738174141695,6.809656784525676,6.347262179301147,7.0610933225701835,42,24
anne_frank,"Friday the drains were clogged, Saturday they were fixed.",126.21802520751953,5.916861333630302,6.979687588114289,6.389821165137821,7.22205589920157,11,9
anne_frank,And to think it might all happen soon!,76.96063995361328,5.803475260734558,6.2660493951131295,5.803475260734558,6.2660493951131295,8,8
anne_frank,"All those Dutch people who still look down on the British, scoff at England and its government of old fogies, call the English cowards, yet hate the Germans, should be given a good shaking, the way you’d plump up a pillow.",127.25662231445312,6.981860954027909,6.991579201901991,7.134800361423958,6.779186639265966,52,41
anne_frank,"FRIDAY, MAY 19, 1944 Dearest Kitty, I felt rotten yesterday.",110.17686462402344,6.6162984520196915,6.783676385033212,6.17169156074524,7.492751422492835,16,10
anne_frank,A minute or two later Mrs. van Daan came up from where she’d been listening to the radio and told us that Pim had asked her to turn it off and tiptoe upstairs.,58.54948806762695,5.60271017144366,5.871521853092095,5.431677250549047,5.469516996112914,41,33
