condition,word_count,text,perplexity,mean_entropy,mean_surprisal,mean_word_entropy,mean_word_surprisal,n_tokens,n_words
anne_frank,8,Now it’s thawed and there’s almost nothing left.,90.73495483398438,6.053429138660431,6.503324209328812,6.382943695411086,5.250315734997849,15,8
anne_frank,8,"I’m despondent and foolish, I know that too.",140.6779327392578,6.438516548701695,7.136250132968091,6.661830753087997,6.523288125107499,14,8
anne_frank,8,"Oh, I’m so glad I brought you along!",70.90000915527344,6.106560786565145,6.147685036358492,5.729933857917786,4.549191265458952,12,8
anne_frank,8,It’s the most horrible thing you can imagine.,64.66831970214844,6.915870124643499,6.01498580402604,6.406634211540222,4.370367924097935,11,8
anne_frank,8,"Let something happen soon, even an air raid.",149.09132385253906,6.979309823777941,7.220052117348969,6.999667972326279,7.417390594027859,9,8
anne_frank,8,That of a child isn’t so difficult [!].,552.4007568359375,6.365729856615265,9.109511305341593,6.896301838802174,8.623089855176962,12,8
anne_frank,8,I can’t stand your bellyaching a minute longer.,298.3810729980469,7.074578563372294,8.220975519067698,7.571265488862991,7.186121714279423,12,8
anne_frank,8,"I can’t really describe it, but it’s lovely.",51.54690933227539,5.425840814908345,5.687784093934723,5.915002878755331,4.640780282202947,15,8
anne_frank,8,The appraiser from Beethovenstraat was here this morning.,206.2039031982422,6.293781811658007,7.687897541677729,6.859499594336375,8.136375155425883,13,8
anne_frank,8,Miep’s or Bep’s laundry in washtub in kitchen.,394.6349182128906,7.9484193701493115,8.624343643499026,8.389269653956095,8.770468149718639,19,8
anne_frank,9,"Dreher, who’s sick, poor and deaf as a post.",334.40509033203125,7.470286563038826,8.385409557271036,6.611890541182624,7.796999673387767,16,9
anne_frank,9,"Nicholas Day, I won’t copy them down for you.",344.8177795410156,6.804103263786861,8.429672572821396,6.760492414236069,6.6513334675187314,14,9
anne_frank,9,The entire Annex breathed a huge sigh of relief.,124.86270141601562,4.5003236962689295,6.964141575563096,4.5003236962689295,6.964141575563096,9,9
anne_frank,9,She blabs whatever you tell her to her mother.,188.44223022460938,5.529451942443847,7.557978381529146,5.663630882898967,7.075138840436709,10,9
anne_frank,9,"(That’s the right word, isn’t it?) Mother and Mrs.",102.0685043334961,5.826326759325133,6.673352928522473,6.345427809655666,6.326199994737,18,9
anne_frank,9,This is mostly because everything’s out of kilter here.,164.76446533203125,6.292543162233555,7.364144135027581,6.27545141408013,6.166107324464379,13,9
anne_frank,9,Miep first led him into the Frank family’s room.,578.2635498046875,7.451441849981036,9.175577576104743,7.046180252675657,8.332650688840653,14,9
anne_frank,9,Why should he lay his head on my heart?,38.41340637207031,5.511496994230482,5.263538136006748,5.511496994230482,5.263538136006748,9,9
anne_frank,9,The year 1944 is the year of complete victory.,54.82148742675781,6.848358498679267,5.776669785344555,6.848358498679267,5.776669785344555,9,9
anne_frank,9,The British have begun their all-out attack on Cherbourg.,47.87000274658203,6.070976446072261,5.581048942525444,6.956589464788084,6.906979724610916,12,9
anne_frank,9,"My husband, Margot and Peter are all exceptionally modest.",213.03863525390625,6.943526528098366,7.734971224848824,7.2665797339545355,8.111358578597564,11,9
anne_frank,9,I understood him so well and was very grateful.,43.76739501953125,6.149937073389689,5.451785249139126,6.149937073389689,5.451785249139126,9,9
anne_frank,9,"His eyes look so sad again, the poor man!",182.59291076660156,7.580953073501587,7.5124859834239075,7.873048106829326,7.94480659135942,10,9
anne_frank,9,"Actually, the best thing would be to say nothing.",23.480260848999023,6.5131724834442135,4.55337662590585,6.225504424836901,4.650940918227168,10,9
anne_frank,9,This will be the kitchen and bedroom of Mr.,51.470401763916016,7.277222845289442,5.685670353272295,7.277222845289442,5.685670353272295,9,9
anne_frank,9,I’m becoming more and more independent of my parents.,104.00324249267578,6.682856643339619,6.7004831420830095,6.203709554858506,4.649783986243264,12,9
anne_frank,9,My other hobbies are movie stars and family photographs.,136.43505859375,7.1983893977271185,7.092070016483256,7.1983893977271185,7.092070016483256,9,9
anne_frank,9,"Nicholas Day, Though we’ve nothing left to give away.",529.61865234375,6.970950995172773,9.048725598821845,6.464557965596517,7.301227848295195,14,9
anne_frank,9,"Kleiman, and there wasn’t enough time to give Mr.",170.74578857421875,6.929495518188924,7.415584776762894,6.635588245582767,6.372010180374568,15,9
anne_frank,9,"but so!” “I think my way is easier, Mr.",215.625732421875,6.546209414800008,7.752384967047618,6.652926332420773,6.788516304269576,15,9
anne_frank,9,"I know, because I recognize the feeling in myself!",97.81224822998047,6.40906081199646,6.611943661783853,6.476718505223592,6.807418318191732,10,9
anne_frank,9,Lunch today consists of mashed potatoes and pickled kale.,77.67558288574219,5.646712872115049,6.279389310876247,5.364285707473755,5.793950916430439,11,9
anne_frank,10,"van Oaan, we’re sure to be liberated before October 10.",828.4791259765625,7.2243892828623455,9.69426374130144,6.937284270922342,8.588873268778197,15,10
anne_frank,10,Why shouldn’t we kiss each other in times like these?,166.19883728027344,4.527503040690835,7.376687042922675,4.519589603925124,6.44414923772834,13,10
anne_frank,10,Dussel’s Toilet Timetable Mornings from 7: 15 to 7:30 A.M.,116.6304931640625,6.582625765353441,6.865795571051174,6.444137524565062,6.20523072035075,24,10
anne_frank,10,played the part of the innkeeper in Minna von Barnhelm.,180.08758544921875,7.661758065223694,7.492553923641955,8.16913498044014,7.823058685998615,13,10
anne_frank,10,"He blushed, and his sincere compliment almost embarrassed me too.",154.2771453857422,6.578274101018906,7.269379646922452,6.721182676156362,8.170792468048464,12,10
anne_frank,10,No less than twenty-four crates for the office and us.,122.94575500488281,6.811909417311351,6.941875647256421,7.2538766145706175,6.89015790210005,12,10
anne_frank,10,"I have the wives of Hercules, etc., etc., down pat.",137.55943298339844,6.373026554401104,7.10391063646856,6.8379974365234375,7.5239373448362175,13,10
anne_frank,10,Moments later I felt his mouth and his wonderful cheek!,238.6031036376953,7.180610331622037,7.898468163786469,7.004794812202453,7.936369538938514,11,10
anne_frank,10,Dussel has put us in danger for the umpteenth time.,37.359092712402344,5.3835500199347734,5.223387312898763,5.619223144526282,5.743361734748634,14,10
anne_frank,10,"I should be deeply ashamed of myself, and I am.",19.083078384399414,5.792708700353449,4.254222061595583,5.877664279937744,4.373551990639379,11,10
anne_frank,10,van Daan was so upset her face turned bright red.,119.10210418701172,7.02876726063815,6.896054885034039,6.786853909492493,6.867977567612077,11,10
anne_frank,10,Is he just too shy to say he loves me?,30.911890029907227,6.9996798753738405,4.950090129988945,6.9996798753738405,4.950090129988945,10,10
anne_frank,10,You and Peter have everything to gain by your friendship.,76.18914794921875,7.019661712646484,6.251513672134118,7.019661712646484,6.251513672134118,10,10
anne_frank,10,it remains to be seen whether I really have talent.,50.07447052001953,5.006934313476085,5.646002962944069,5.006934313476085,5.646002962944069,10,10
anne_frank,10,The period of tearfully passing judgment on Mother is over.,285.9947509765625,7.513058055530895,8.159842943777827,7.45639021396637,8.148217533738627,11,10
anne_frank,10,"I love them, but only because they’re Mother and Margot.",368.791015625,5.887540642420451,8.526335357236267,6.1828583717346195,7.48309001187941,15,10
anne_frank,10,Dussel is in a turmoil and we don’t know why.,148.21273803710938,6.559436622882883,7.211437837846655,6.79862144376772,6.436991295167601,15,10
anne_frank,10,"van Daan say, and I thought everything had been stolen.",140.3003692626953,6.842013378938039,7.132374379888602,6.6848386287689205,7.113145424645353,12,10
anne_frank,10,"In any case, let’s hope she stops talking about me.",117.17678833007812,6.064731133835656,6.872340058415702,6.303984466195106,5.707121856819894,14,10
anne_frank,10,I want to read or study and Margot does too.,197.68182373046875,6.812857736240733,7.626944965585661,6.699002408981324,7.87218192245768,11,10
anne_frank,10,That’s why each and every day is filled with tension.,119.54779052734375,6.31639763712883,6.901441947169881,5.682643458247185,5.555090778304369,13,10
anne_frank,10,Main entrance bolted; Kugler must have left through second door.,385.5678405761719,7.664903750786414,8.590831948183418,7.339651966094971,8.512098474697348,13,10
anne_frank,11,"When I entered Peter’s room, I apologized for disturbing him again.",177.1226043701172,5.752597443262736,7.468597298796076,5.76271011612632,7.289830282081419,15,11
anne_frank,11,After that I’d force myself to be friendly for a while.,196.4555206298828,6.40287835257394,7.617402480879463,6.273300967433236,5.44872559627296,14,11
anne_frank,11,You feel you’ve been wronged and left to your own devices.,58.425357818603516,5.663001378377278,5.868485887704147,5.7617984576658765,4.6435314571567385,15,11
anne_frank,11,"Mama always treats me like a baby, which I can’t stand.",143.2769317626953,6.011059030890465,7.1622554750545016,6.081933259963989,5.643740534993939,16,11
anne_frank,11,"I can’t tell you, Kitty, the feeling that ran through me.",119.04986572265625,5.576972521841526,6.895392531286754,5.604665192690763,5.829739582099132,16,11
anne_frank,11,"But don’t let them argue, since that only makes things worse.",103.7547836303711,5.535360707094272,6.6969976157844355,5.819346624765206,5.809694271493377,15,11
anne_frank,11,We were caught in a vicious circle of unpleasantness and sorrow.,36.63803482055664,7.126292904218038,5.19527014342204,7.2583090608770195,5.477988833827672,12,11
anne_frank,11,van D.: “I’d like to know in what way I’m pushy!,223.8641357421875,7.490680728639875,7.806478470939574,7.421253171834079,6.606077366052221,21,11
anne_frank,11,"Frank My dearest Kitty, And yet everything is still so difficult.",162.10626220703125,8.128286435053898,7.3407952666038625,8.106963742863048,7.5254565568191705,13,11
anne_frank,11,I needed to pour out my heart to a living person.,67.9776611328125,7.609648834575307,6.086988626249192,7.609648834575307,6.086988626249192,11,11
anne_frank,11,We were looking at a book of drawings by Mary Bos.,146.4577178955078,7.771605556661433,7.194340460197458,7.771605556661433,7.194340460197458,11,11
anne_frank,11,I think it’s odd that he doesn’t jump at our proposal.,106.11613464355469,5.462563462117139,6.729413697849004,6.125888739119876,5.854797612237496,17,11
anne_frank,11,"His opinion is the best, he knows the most about everything.",48.859771728515625,7.027568260828654,5.610575161006593,7.073598688299006,5.632728460942338,12,11
anne_frank,11,A tiny side room is to be Peter van Daan’s bedroom.,347.0016174316406,7.091972494125367,8.43878796760646,7.414659400419755,8.609971347941215,15,11
anne_frank,12,"Is served first, and takes a generous portion of whatever he likes.",109.7420425415039,6.453091291280893,6.777972668125913,6.434884866078694,7.090327148771256,13,12
anne_frank,12,"Kugler came upstairs this afternoon with the news that starting Monday, Mrs.",125.46369934082031,5.9991093953450525,6.971125754406191,5.436213185389836,6.565971828516671,15,12
anne_frank,12,It’s covered with leaves and is even more beautiful than last year.,129.34786987304688,7.294244861602783,7.015111261316936,7.049346357584,5.5925623100473665,15,12
anne_frank,12,"may think she doesn’t always get enough, but that’s not the case.",69.34269714355469,5.743987752516803,6.115573878821368,6.010834019980393,5.4801083090829446,19,12
anne_frank,12,"study is turned into a sitting room, where I can receive visitors.",67.8897476196289,7.322670276348408,6.085122262109561,7.391094187895457,6.3768344572690845,13,12
anne_frank,12,"When you’re standing up, all you see from the front is hair.",117.95646667480469,6.28020715713501,6.881863959155748,6.023239413897197,5.578899538642637,16,12
anne_frank,12,"Women return from shopping to find their houses sealed, their famthes gone.",201.80059814453125,7.636968946456909,7.656786201115512,7.705395532978906,7.884917448501217,15,12
anne_frank,12,"It’s true, she didn’t understand me, but I didn’t understand her either.",28.502283096313477,5.089939516847548,4.8330049666169925,5.248523948248476,4.682687153747902,23,12
anne_frank,12,I’ll show you who’s right; someday you’ll get tired of needling me.,75.14896392822266,5.389399472462094,6.231680508508472,5.277505646614979,5.924425576031049,23,12
anne_frank,12,"For example, he always thinks he’s so stupid and we’re so smart.",96.80901336669922,6.203188607567235,6.596529062355245,6.755934899051984,6.4507137879782865,19,12
anne_frank,12,He asks everything twice and still can’t remember what you’ve told him.,159.899169921875,5.211172873775165,7.32095968769271,5.678434548899531,6.856934679675237,18,12
anne_frank,12,"But as luck would have it, my algebra book wasn’t entirely ruined.",131.4638214111328,5.3351769755390706,7.038154046350754,5.427074439969147,6.189871877208604,16,12
anne_frank,12,"If it’d been me, I’m sure I would have yelled even louder.",76.96078491210938,6.456608245247288,6.266012120010277,6.489059368769328,5.566040528800564,19,12
anne_frank,12,“All Jews must be out of the German-occupied territories before July 1.,74.23949432373047,6.980657905340195,6.214114304928299,6.51814877986908,5.554883806603797,16,12
anne_frank,12,"Just for fun, I’ll describe the session with his very first patient.",249.5200653076172,7.316025212407112,7.962916738252501,7.770986303687096,6.9902923885316115,16,12
anne_frank,12,It happened one day when I had to go to the dentist.,18.206008911132812,5.911030848821004,4.186343213835638,5.911030848821004,4.186343213835638,12,12
anne_frank,12,Nicholas Day nearly coincided this year; they were only one day apart.,226.7157440185547,6.551934663738523,7.824739239059474,6.2637597769498825,7.522094147616624,14,12
anne_frank,12,"He received a game of Monopoly, a razor and a cigarette lighter.",80.62075805664062,6.910326395715986,6.333079431924219,7.255796452363332,6.970339995842384,14,12
anne_frank,12,This is the worst thing I’ve ever done in my entire life.,28.9860897064209,4.895670064290365,4.856055988297988,5.205383496979873,3.5191381906811934,15,12
anne_frank,12,"Our tactless mother, especially, only made things go from bad to worse.",77.30496978759766,6.299304227034251,6.27248780854755,5.83724098900954,5.84473199524696,15,12
anne_frank,12,It sounded so cold when he said he didn’t need any friends.,205.31695556640625,5.280470053354899,7.681593892883764,5.585965265830358,6.878601888408997,15,12
anne_frank,12,Some evenings I go to the van Daans for a little chat.,160.33758544921875,7.59502834540147,7.324965402730693,7.460518578688304,7.129073048557992,13,12
anne_frank,12,"She’s known to be exceedingly pushy, egotistical, cunning, calculating and perpetually dissatisfied.",127.3524169921875,6.294488667377403,6.9926815915616665,6.904975209592117,7.060855696610791,21,12
anne_frank,12,He needs nothing for himself; the best things are for the children.,64.57618713378906,6.187802608196552,6.012930460139419,6.320852379004161,6.04553678324269,13,12
anne_frank,12,Maybe he only thinks of me in a casual sort of way.,29.443662643432617,5.375994160150488,4.879885209378146,5.375994160150488,4.879885209378146,12,12
anne_frank,12,"Yours, Anne Dearest Kitty, A very strange thing has happened to me.",169.1719512939453,7.526584550738335,7.402345709770476,6.8579404552777605,6.359234500671512,16,12
anne_frank,12,"You can imagine how hard that was for Miss Quack, Quack, Quack.",43.70083236694336,6.1471399349324845,5.449588557416697,6.28544124133057,5.743902293905031,17,12
anne_frank,12,"Frank My dearest Kitty, The mood has changed, everything’s going enormously well.",372.1589660644531,7.203590657975939,8.539726436000585,7.231876562039058,8.213281991962567,18,12
anne_frank,12,And to think that that miserable man has his birthday next week.,71.88497924804688,7.2200425664583845,6.1676182676294085,7.2200425664583845,6.1676182676294085,12,12
anne_frank,12,Perhaps the day will come when I’ll be able to realize them!,93.93356323242188,5.926200429598491,6.553309031556835,5.892100130518277,5.267193288419786,15,12
anne_frank,12,"My eyes were swimming: green, green, worm, string, rotten pod, green, green.",95.784912109375,7.44331955909729,6.581726101992987,7.613726009925206,6.951873440607298,19,12
anne_frank,13,"It’s quiet and safe here, and we’re using our money to buy food.",88.7669906616211,6.96151317358017,6.471951445286821,7.118134677410126,5.543080330491677,20,13
anne_frank,13,"He’d pick me up on the way home, or I’d pick him up.",36.085960388183594,5.62844647243619,5.173364602988204,5.105379536747932,3.9822712795781543,20,13
anne_frank,13,"But I thought I did understand it, and now I’m sure I do.",62.27011489868164,5.367569095948163,5.9603626302846395,5.350567652628972,4.880869104241438,17,13
anne_frank,13,I never repeat what you tell me.” He was glad to hear that.,82.69654083251953,5.7809071987867355,6.369753896853406,5.886504856439737,5.5643985347232965,16,13
anne_frank,13,"“It’s just as dangerous, whether there are seven or eight,” they noted rightly.",362.48028564453125,6.659908446398648,8.50175626249171,6.183463182204809,7.774815549160674,22,13
anne_frank,13,"He called in a policeman, and the two of them searched the building.",30.7655086517334,6.597081014088222,4.943241848311866,6.677468978441679,5.052212296988033,14,13
anne_frank,13,"The there’s a hired girl, the baby, the always absentminded and absent Mr.",576.1436767578125,8.269192620327598,9.170279704975158,8.622778956706707,9.77022000333247,19,13
anne_frank,13,"At first I thought Jacque would be one, but I was badly mistaken.",45.37192153930664,5.369703872998556,5.503727253813024,5.527109489991115,5.566122258479769,15,13
anne_frank,13,A few days later the County Clerk’s Office also went up in flames.,108.74817657470703,5.7849728763103485,6.764804527779205,5.942464768886566,5.945258794843058,16,13
anne_frank,13,Any student refusing to sign will be sent to a German labor camp.,65.45803833007812,6.261476773482102,6.0324969316197485,6.261476773482102,6.0324969316197485,13,13
anne_frank,13,I must say that the Annex Committee (the men’s section) is very creative.,276.236083984375,6.915076520707872,8.109734911976792,7.213073501220117,7.668761766820156,18,13
anne_frank,13,"After all, it has nothing to do with the marriage itself, does it?",14.074502944946289,4.813337467610836,3.815012083715084,4.771847640665678,3.7457133102896996,15,13
anne_frank,13,"Parties every week, balls, banquets, beautiful girls, waltzing, dinners, a huge house, etc.",73.23410034179688,7.021979036331177,6.194442270495654,7.472967991462121,6.236456790045806,25,13
anne_frank,13,"Daddy is always nice to me, and he also understands me much better.",24.322004318237305,5.749540737697056,4.604190311941151,5.795039855516874,4.777409129419552,14,13
anne_frank,13,"We continued eating, chatting merrily away, when suddenly we heard a piercing whistle.",112.49845886230469,5.659908575937152,6.8137589460888375,5.83814219213449,7.056898674820942,16,13
anne_frank,13,Nature makes me feel humble and ready to face every blow with courage!,138.30184936523438,6.245702064954317,7.111676460230026,6.245702064954317,7.111676460230026,13,13
