condition,word_count,text,perplexity,mean_entropy,mean_surprisal,mean_word_entropy,mean_word_surprisal,n_tokens,n_words
courtroom,4,that track -- that,1538.72412109375,9.46499252319336,10.587517906805688,9.46499252319336,10.587517906805688,3,4
courtroom,4,'62 I believe was,1218.908935546875,9.286389827728271,10.251373743597252,8.831969420115152,9.446242900302423,4,4
courtroom,4,I'm not sure what,14.978079795837402,7.318560361862183,3.904780753603873,6.696147759755452,3.4499465456052847,4,4
courtroom,4,I believe it is.,52.0510139465332,7.241321921348572,5.7018542978314635,7.241321921348572,5.7018542978314635,4,4
courtroom,4,I'm not trying to,16.950651168823242,6.253896798938513,4.083269012806807,5.276596342523892,3.687930891209197,4,4
courtroom,4,In view of the,21.040725708007812,5.794412126143773,4.3951122044501405,5.794412126143773,4.3951122044501405,3,4
courtroom,4,reserve salt was dried.,1767.6942138671875,8.70545129776001,10.787651195613847,8.216900825500488,9.734601472183977,5,4
courtroom,4,I would -- it,748.2882690429688,7.983290672302246,9.547445199862782,7.983290672302246,9.547445199862782,3,4
courtroom,4,If you had your,69.28743743896484,7.846734205881755,6.1145215081103865,7.846734205881755,6.1145215081103865,3,4
courtroom,4,There was a Dumpster.,49.645225524902344,7.193711996078491,5.63358307827414,7.623754223187764,6.156032572863388,6,4
courtroom,4,"Department of Justice, I-K-E-D-A.",42.86865997314453,7.2521269504840555,5.421851468504982,8.016874061690437,4.665802119405538,13,4
courtroom,4,would work both sites.,736.4799194335938,5.859244555234909,9.524500481194362,5.859244555234909,9.524500481194362,4,4
courtroom,4,the product was pumped,1779.115234375,9.659966468811035,10.796942135267846,9.659966468811035,10.796942135267846,3,4
courtroom,4,We did stuff there.,210.11026000976562,6.743803024291992,7.715002231422644,6.743803024291992,7.715002231422644,4,4
courtroom,4,So the question was:,27.885208129882812,7.839061141014099,4.80142792678522,7.839061141014099,4.80142792678522,4,4
courtroom,4,"wrote ""Pit"" or ""B""?",126.9110336303711,8.589886248111725,6.98767290567362,8.237706363201141,6.162124845105175,8,4
courtroom,4,"Something like that, yes.",28.430660247802734,7.0445027351379395,4.829375544225316,7.049882113933563,4.721611759820843,5,4
courtroom,4,you said you worked.,194.86962890625,6.9851826429367065,7.606365014977584,6.9851826429367065,7.606365014977584,4,4
courtroom,4,"tells me it did.""",132.09169006347656,6.760789585113526,7.04539622702147,6.218468248844147,6.997884835142035,5,4
courtroom,4,"AIR FORCE, et al.",36.266510009765625,7.053072253863017,5.1805657637540525,5.99929835398992,4.792702289156972,6,4
courtroom,4,represent New England Container.,1452.257080078125,8.059130787849426,10.504076613279473,8.059130787849426,10.504076613279473,4,4
courtroom,4,Where am I looking?,96.22897338867188,4.171284109354019,6.588398643811296,4.171284109354019,6.588398643811296,4,4
courtroom,4,Actually that's where the,19.095535278320312,7.440422892570496,4.255163229624365,7.7339779535929365,4.37284789829075,4,4
courtroom,4,"""tailrace"" and ""Woonasquatucket River""?",703.640625,7.797630016620342,9.458692320366119,7.40579896739551,7.704264489463053,13,4
courtroom,4,You move to strike?,538.3599853515625,7.970883131027222,9.072425834590971,7.970883131027222,9.072425834590971,4,4
courtroom,4,I would say yes.,43.143638610839844,6.820326328277588,5.43107615749914,6.820326328277588,5.43107615749914,4,4
courtroom,4,Do you recall that?,72.3768539428711,7.726930499076843,6.177456219026703,7.726930499076843,6.177456219026703,4,4
courtroom,4,"says September 14, 2006?",450.50909423828125,7.292723099390666,8.815410486980495,7.3239962458610535,8.601161896882363,6,4
courtroom,4,did the windows operate?,473.7762451171875,9.127665877342224,8.88806127044354,9.127665877342224,8.88806127044354,4,4
courtroom,4,wasn't there full time.,66.790283203125,6.329814657568932,6.061566224868632,6.262170108656089,6.634008086445491,6,4
courtroom,4,record of the trial,62.03361892700195,11.09134610493978,5.954978770815944,11.09134610493978,5.954978770815944,3,4
courtroom,4,Was there a smokestack?,24.37499237060547,4.998542975102152,4.6073293351934135,6.630714976228774,6.400712726363339,7,4
courtroom,4,And you've labeled that?,316.9023132324219,7.290163230895996,8.307893662683151,7.773081839084625,7.847624449695834,5,4
courtroom,4,I just don't remember.,27.372329711914062,5.6595001723617315,4.77464605698187,6.538748772582039,5.027253152372715,5,4
courtroom,4,back to Smith Street,803.684326171875,9.177162488301596,9.650483902309249,9.177162488301596,9.650483902309249,3,4
courtroom,4,How did that work?,32.96373748779297,6.152723520994186,5.042807740930774,6.152723520994186,5.042807740930774,4,4
courtroom,4,"today, I don't remember.",18.374061584472656,6.4568928414955735,4.199598583341452,6.589096213458106,4.395039801729802,6,4
courtroom,4,There was no sewer.,172.86338806152344,7.759025692939758,7.4334847004741125,7.759025692939758,7.4334847004741125,4,4
courtroom,4,"away later, dump them.",528.8179321289062,7.18495397567749,9.046619067531147,7.275055885314941,8.586742592950387,5,4
courtroom,4,"""interchangeable,"" the employees were",216.47628784179688,8.258241176605225,7.7580642181401975,8.49553518295288,8.16736261374488,7,4
courtroom,4,So I didn't --,141.2977752685547,5.589161614654586,7.142592387603456,6.472053594111155,6.802432948339071,4,4
courtroom,4,"Came from the presses.""",507.5814514160156,9.256192493438721,8.98749103798394,9.190580129623413,8.901076429224595,5,4
courtroom,4,I believe those presses,4896.09814453125,8.277514616648356,12.257402420217616,8.277514616648356,12.257402420217616,3,4
courtroom,4,in the 40-S filter.,396.5003662109375,8.192636887232462,8.631177180743066,9.198241114616394,7.815559025798673,6,4
courtroom,4,into them through pipes.,360.2845764160156,7.579891324043274,8.49299273486073,7.579891324043274,8.49299273486073,4,4
courtroom,4,reconditioning had plastic liners?,336.9991149902344,6.729464620351791,8.39659585779101,6.759473733603954,10.138306986249164,8,4
courtroom,4,I have a few.,77.39013671875,9.169067621231079,6.274077901111607,9.169067621231079,6.274077901111607,4,4
courtroom,4,"It was going outside.""",410.6523132324219,6.421188235282898,8.681772799112597,6.421188235282898,8.681772799112597,4,4
courtroom,4,This is one filter.,279.9647216796875,7.040406942367554,8.12909671404888,7.040406942367554,8.12909671404888,4,4
courtroom,4,"Reporter/Certified Realtime Reporter, Notary",375.8811950683594,8.77508511543274,8.554131743297338,8.918359696865082,7.919677510378605,10,4
courtroom,4,direction of the dump?,207.92259216308594,8.959781646728516,7.699901591136372,8.959781646728516,7.699901591136372,4,4
courtroom,4,"Your full-time employment, how",70.09615325927734,8.319092909495035,6.1312636756061,9.259874900182089,7.277325518056124,6,4
courtroom,4,It's just that I,20.39488410949707,7.901213526725769,4.350135351085274,7.671794652938843,4.138281058408437,4,4
courtroom,4,Would you state your,142.15428161621094,7.309838930765788,7.151313489261908,7.309838930765788,7.151313489261908,3,4
courtroom,4,whether this is a--,160.50640869140625,9.386826515197754,7.326482794611859,9.386826515197754,7.326482794611859,4,4
courtroom,4,Tiffany Ikeda with the,96.912841796875,7.836905404925346,6.598615650540846,8.238397434353828,5.924762285829474,7,4
courtroom,4,were in the drums,269.70135498046875,9.98986848195394,8.075215318250734,9.98986848195394,8.075215318250734,3,4
courtroom,4,Do you see that?,23.4915771484375,7.710828423500061,4.554071326353682,7.710828423500061,4.554071326353682,4,4
courtroom,4,There were two wet,427.3915710449219,9.110365708669027,8.739412159490747,9.110365708669027,8.739412159490747,3,4
courtroom,4,Was there a powerhouse?,327.39556884765625,7.73892879486084,8.354871119064914,7.73892879486084,8.354871119064914,4,4
courtroom,4,the -- the maintenance,3589.73583984375,12.012430508931478,11.809661264425372,12.012430508931478,11.809661264425372,3,4
courtroom,4,Do you recall that?,72.3768539428711,7.726930499076843,6.177456219026703,7.726930499076843,6.177456219026703,4,4
courtroom,4,I can't remember anymore.,34.69181442260742,6.894146251678467,5.116523502035549,7.104808509349823,5.575898994689913,5,4
courtroom,4,for about two summers?,617.2731323242188,6.59020471572876,9.26976431551814,6.59020471572876,9.26976431551814,4,4
courtroom,4,Is this being marked?,624.220947265625,7.283594965934753,9.285910557639575,7.283594965934753,9.285910557639575,4,4
courtroom,4,"Now, this is --",112.95362854003906,8.016473054885864,6.819583164209819,7.7188864549001055,7.571872407071976,4,4
courtroom,4,-- with Mr. Pirozzolo.,162.1862030029297,8.483805537223816,7.341506959532555,9.074909955263138,7.6521219928864035,8,4
courtroom,4,"know, I probably did.",44.285709381103516,7.538895320892334,5.468769660014944,7.092673063278198,5.920428310447326,5,4
courtroom,4,"There was fire, and",63.8697624206543,6.936829209327698,5.997061273195488,7.0503162542978925,7.0848909700736895,4,4
courtroom,4,I'm sure it was,29.288135528564453,7.069747447967529,4.872244241469966,6.364397207895915,4.418892938173692,4,4
courtroom,4,"They joined somewhere, yes.",520.0120239257812,6.661086511611939,9.022398209029857,6.589570462703705,9.530515524454232,5,4
courtroom,4,flow into the tailrace?,472.9234924316406,8.183929824829102,8.885462232104953,8.833885610103607,8.484872271743935,5,4
courtroom,4,What does that mean?,11.004958152770996,6.116854727268219,3.46008172798009,6.116854727268219,3.46008172798009,4,4
courtroom,4,Metro -- New England,305.7454833984375,9.620670636494955,8.256187396773905,9.620670636494955,8.256187396773905,3,4
courtroom,4,happened to those liners?,247.37933349609375,7.1318327358790805,7.9505566363420215,7.156189958254496,9.723471760546749,7,4
courtroom,4,eventually into the river.,270.8997802734375,8.813024520874023,8.081614044309049,8.458252906799316,6.885661321148955,5,4
courtroom,4,I happen to know,44.03142166137695,5.385069986184438,5.46046084930213,5.385069986184438,5.46046084930213,3,4
courtroom,4,were they close together?,163.7458038330078,7.084760010242462,7.355313717478236,7.084760010242462,7.355313717478236,4,4
courtroom,4,The looks of it?,119.18550109863281,8.119532108306885,6.897064515207892,8.119532108306885,6.897064515207892,4,4
courtroom,4,Lines 10 through 15.,171.8055419921875,7.416477394104004,7.424631939658205,6.858301758766174,6.499472378124335,5,4
courtroom,4,40-S was always filtered,1109.7884521484375,9.692307472229004,10.116067994699076,9.43310832977295,11.132791705555436,5,4
courtroom,4,of a cheap material?,1272.2186279296875,10.185890555381775,10.313129414186918,10.185890555381775,10.313129414186918,4,4
courtroom,4,and what the percentage,565.42724609375,9.704645474751791,9.1431970381272,9.704645474751791,9.1431970381272,3,4
courtroom,4,I was inducted into,44.36760330200195,5.597443349659443,5.471433198278014,7.064156219363213,7.207576204687553,4,4
courtroom,4,-- that they joined?,454.0442199707031,7.9763970375061035,8.826689107148013,7.9763970375061035,8.826689107148013,4,4
courtroom,4,Where the other one,89.00408172607422,11.221562703450521,6.475798981894161,11.221562703450521,6.475798981894161,3,4
courtroom,4,"label here, ""Storage tanks""?",968.4881591796875,9.240517139434814,9.91959010831335,9.159761905670166,10.080387272987794,6,4
courtroom,4,I'm assuming there were.,202.2630157470703,6.85981936454773,7.660088306553989,6.278324663639069,7.3913574639863135,5,4
courtroom,4,Do you see that?,23.4915771484375,7.710828423500061,4.554071326353682,7.710828423500061,4.554071326353682,4,4
courtroom,4,You've heard of dioxin?,44.9748420715332,6.726266912051609,5.49104637561495,7.003520001967748,5.943478136219768,7,4
courtroom,4,They were along there?,1121.6806640625,7.703341841697693,10.131445835471556,7.703341841697693,10.131445835471556,4,4
courtroom,4,considered them one body.,799.8021240234375,6.975319838523864,9.643497690842732,6.42683807015419,9.266118854626747,5,4
courtroom,4,Smith Street is drum,7371.8017578125,8.30591074625651,12.847764921271661,8.30591074625651,12.847764921271661,3,4
courtroom,4,best of your recollection?,624.8070068359375,8.249876260757446,9.28726008292551,8.249876260757446,9.28726008292551,4,4
courtroom,4,extend this far north?,845.2352294921875,8.222391700744629,9.723209037132886,7.746501088142395,9.942353429446523,5,4
courtroom,4,able to work there.,52.86735534667969,7.8505460023880005,5.724305309670805,7.8505460023880005,5.724305309670805,4,4
courtroom,4,And that included black,802.1268920898438,8.574177265167236,9.64768676216673,8.574177265167236,9.64768676216673,3,4
courtroom,4,If you say --,473.0157470703125,7.434763113657634,8.885744552747964,7.434763113657634,8.885744552747964,3,4
courtroom,4,Are you talking about,27.96757698059082,6.929052670796712,4.8056836049817315,6.929052670796712,4.8056836049817315,3,4
courtroom,4,This is Darrell Johnson,1688.00244140625,9.001282691955566,10.721024593781927,9.001282691955566,10.721024593781927,3,4
courtroom,4,connected to the building?,79.5031967163086,9.602431774139404,6.312941205685249,9.602431774139404,6.312941205685249,4,4
courtroom,4,-- do you know?,47.77442169189453,6.833292126655579,5.578166651031577,6.833292126655579,5.578166651031577,4,4
courtroom,4,question in my mind.,21.67660140991211,8.137730836868286,4.438066330983916,8.137730836868286,4.438066330983916,4,4
courtroom,4,It didn't stay there.,28.351808547973633,5.065888309106231,4.825368290198566,5.566541135078296,4.930485225219034,5,4
courtroom,4,What does that indicate?,65.82302856445312,6.421854376792908,6.040520413608877,6.421854376792908,6.040520413608877,4,4
courtroom,4,They were called tights.,171.08367919921875,8.116911888122559,7.418558134961776,8.518224358558655,7.8406945473287735,5,4
courtroom,4,It's testimony I gave.,324.11358642578125,6.4952469825744625,8.34035278517376,5.971691191196442,7.792005761133227,5,4
courtroom,4,Again with an arrow?,279.9266662597656,8.501798868179321,8.128905079635539,8.501798868179321,8.128905079635539,4,4
courtroom,4,Reserve salt was always,2559.779296875,9.58264172077179,11.321801334370388,9.166359106699625,10.286354693067045,4,4
courtroom,4,explain if you want.,60.028507232666016,7.042230653762817,5.907575934733825,6.314077198505402,5.137966773447288,5,4
courtroom,4,"East Greenwich, RI 02818",121.61564636230469,7.873572111129761,6.926176269574619,8.28024446964264,7.893619829228585,6,4
courtroom,4,truthfully then and now.,119.83172607421875,6.879604911804199,6.904865667820472,6.384491801261902,5.543241223859415,5,4
courtroom,4,What does that mean?,11.004958152770996,6.116854727268219,3.46008172798009,6.116854727268219,3.46008172798009,4,4
courtroom,4,went through the fire?,269.540283203125,8.932966709136963,8.07435750151042,8.932966709136963,8.07435750151042,4,4
courtroom,4,or a nearby building?,341.13189697265625,10.217651724815369,8.41418603232733,10.217651724815369,8.41418603232733,4,4
courtroom,4,Can you read it?,28.428239822387695,7.227017521858215,4.8292529556032004,7.227017521858215,4.8292529556032004,4,4
courtroom,4,That's your best memory?,159.4629669189453,7.576658725738525,7.317077451500078,7.36968594789505,7.470878451125165,5,4
twitch,4,wear glasses. Stupid bitch.,544.98583984375,7.480475425720215,9.090070777285668,7.779882073402405,9.101585824361006,5,4
twitch,4,Stop away we more,5139.82373046875,7.17359193166097,12.327502983134616,7.17359193166097,12.327502983134616,3,4
twitch,4,I'll eat that right?,320.8862609863281,7.308917713165283,8.325918173696651,6.866836130619049,7.960711345314532,5,4
twitch,4,I'm not doing that.,23.788774490356445,6.932255268096924,4.572209254908303,6.3688695430755615,4.397940724235469,5,4
twitch,4,We're doing something funny.,73.65666198730469,6.945898723602295,6.20274415023749,6.4239014983177185,6.043385868026322,5,4
twitch,4,"Oh, he killed it.",50.48141860961914,7.117562389373779,5.657680597869932,6.6475014090538025,5.761574604746237,5,4
twitch,4,"Well, we gotta go.",30.807567596435547,7.021569728851318,4.9452130386493085,6.75800359249115,5.2188242797691515,5,4
twitch,4,Don't look behind us.,39.1221809387207,6.25960340499878,5.2899144819513095,5.588584303855896,5.366888755074405,5,4
twitch,4,B is the best.,51.85362243652344,10.367221117019653,5.696372856034374,10.367221117019653,5.696372856034374,4,4
twitch,4,Got him got him!,221.4952392578125,7.963387966156006,7.7911318536760374,7.963387966156006,7.7911318536760374,4,4
twitch,4,How useful is that?,37.82978439331055,6.771614074707031,5.2414499785639,6.771614074707031,5.2414499785639,4,4
twitch,4,He's a large T-Rex.,54.14045333862305,7.330971922193255,5.7586352720628495,7.96881761153539,7.734375803254227,7,4
twitch,4,Squeezing some milk out.,217.62530517578125,7.826935887336731,7.7657030126386495,7.107215901215872,7.354418671110329,6,4
twitch,4,I got you food.,458.6114807128906,7.960368990898132,8.841128071914882,7.960368990898132,8.841128071914882,4,4
twitch,4,I want my revenge,407.33209228515625,7.969937086105347,8.670061827052727,7.969937086105347,8.670061827052727,3,4
twitch,4,Are you that job?,171.67123413085938,8.603605508804321,7.423504227552666,8.603605508804321,7.423504227552666,4,4
twitch,4,"Oh, he's a female.",34.522117614746094,8.290922164916992,5.109448942518294,8.430985391139984,5.7101370873807635,6,4
twitch,4,What are the 3DXUX's?,332.44476318359375,9.431452751159668,8.376968237937884,8.818651676177979,7.314389998698902,7,4
twitch,4,"Yes, we'll catch him.",42.722694396972656,6.669949213663737,5.416930420348733,6.2815070152282715,5.159166341012444,6,4
twitch,4,Where's the weasel ward?,222.9032440185547,8.643855969111124,7.800265876759096,8.831954181194305,7.995985320891734,6,4
twitch,4,Iples on your cube.,932.0150146484375,10.052933502197266,9.86420534370377,9.884037494659424,9.371090989499733,5,4
twitch,4,Lot of B boys.,910.3858642578125,9.964032649993896,9.830295371235499,9.964032649993896,9.830295371235499,4,4
twitch,4,Disc behind his horns.,433.0054016113281,8.247380137443542,8.758239513443273,8.247380137443542,8.758239513443273,4,4
twitch,4,This is our territory!,192.26174926757812,7.850862741470337,7.586927793046623,7.850862741470337,7.586927793046623,4,4
twitch,4,"Yes, there's one nurse",101.7730712890625,6.523416805267334,6.669209828014877,6.6972997188568115,8.266360855964905,5,4
twitch,4,Don't look behind us.,39.1221809387207,6.25960340499878,5.2899144819513095,5.588584303855896,5.366888755074405,5,4
twitch,4,Did you get him?,44.2150764465332,7.579241752624512,5.4664666993932665,7.579241752624512,5.4664666993932665,4,4
twitch,4,"Uh, uh, you're strong.",31.77260971069336,6.909774575914655,4.989711516926357,6.673144996166229,4.67642318366884,7,4
twitch,4,I can't see anything,24.268644332885742,7.305088043212891,4.6010214565126955,7.722951650619507,5.049569006021993,4,4
twitch,4,I'm burning that guy.,216.75692749023438,8.304257869720459,7.759933115641886,8.08387279510498,6.9375728909468775,5,4
twitch,4,"Boom, boom. We are...",129.9312286376953,7.829990182604108,7.021604498578611,7.387307842572531,7.10788824641333,7,4
twitch,4,You want my bus,1052.0758056640625,8.149166027704874,10.039021824068227,8.149166027704874,10.039021824068227,3,4
twitch,4,"Peanut, come to yourself.",285.730712890625,7.334041277567546,8.158510318841481,6.480931997299194,6.518344974793056,6,4
twitch,4,You follow somebody else.,543.371826171875,6.416134238243103,9.085788173320125,6.416134238243103,9.085788173320125,4,4
twitch,4,"Quick, stiff, quick, stiff.",38.91267395019531,7.929653031485421,5.2821676224716825,7.550341546535492,4.937338341430697,7,4
twitch,4,we're gonna die java,4745.07666015625,7.993207216262817,12.210678620955118,7.4937857786814375,13.834713314984876,4,4
twitch,4,"Oh, maybe you're right.",15.094042778015137,6.490476926167806,3.915907672822923,6.066499769687653,3.6453003012616128,6,4
twitch,4,He's a dinosaur soapy.,381.86309814453125,7.788819869359334,8.576902900729399,7.695601999759674,9.115280227222396,6,4
twitch,4,God I'm not nice,100.71590423583984,8.624082803726196,6.65414723124305,8.793424924214682,7.621566632549722,4,4
twitch,4,well I'm getting bit,170.3133544921875,8.344846487045288,7.412047571186392,8.577492237091064,8.09168494312519,4,4
twitch,4,I am temporarily infertile,210.15484619140625,6.54211206920445,7.715308193679843,7.641244712518528,9.135392153805904,5,4
twitch,4,Is this your puke?,105.19307708740234,8.854917049407959,6.716895605661486,9.134209036827087,7.369771633932389,5,4
twitch,4,"Kill him, please, God.",50.60301971435547,7.582602580388387,5.661151318716335,7.805596888065338,5.819950561868799,6,4
twitch,4,Let me get this.,76.12345886230469,6.26663076877594,6.25026927587273,6.26663076877594,6.25026927587273,4,4
twitch,4,Let's go eat it.,49.0898323059082,6.986082744598389,5.617352163142589,6.595919370651245,5.781836728579391,5,4
twitch,4,"Kill him, kill him!",21.39794921875,6.795861101150512,4.419400370442835,6.6293516755104065,4.5278346399151355,5,4
twitch,4,"Oh, he got it!",36.76605224609375,7.514500713348388,5.200302162277824,7.143674314022064,5.1898515602561,5,4
twitch,4,You say to me,91.63603973388672,7.832887490590413,6.517843071798331,7.832887490590413,6.517843071798331,3,4
twitch,4,It's right down there.,43.4045295715332,5.848809432983399,5.43977369873039,5.163644254207611,5.054878604138416,5,4
twitch,4,"Guys, guys, guys, guys!",23.772796630859375,6.847050130367279,4.571239889696221,6.095993260542551,4.170546969961352,8,4
twitch,4,Do a little sip.,185.8777313232422,8.172532200813293,7.538209321758964,8.172532200813293,7.538209321758964,4,4
twitch,4,Another one another one,1496.2540283203125,7.768970489501953,10.547138239132638,7.768970489501953,10.547138239132638,3,4
twitch,4,Dino chair and want,4801.18408203125,10.499945402145386,12.229169100540753,10.390554428100586,11.239505706471554,4,4
twitch,4,We'll get big again.,159.1817169189453,7.423860263824463,7.314530668392907,7.077472805976868,7.434377969738954,5,4
twitch,4,"Okay, who are what?",68.45158386230469,6.424612903594971,6.09701109404579,5.920899271965027,6.223703469086014,5,4
twitch,4,"You roll, you roll.",62.4608268737793,7.303609943389892,5.96487929025606,7.370612621307373,6.24869277667461,5,4
twitch,4,There's only over here.,162.65182495117188,5.935933256149292,7.345643707268119,5.6031306982040405,7.797484292101766,5,4
twitch,4,"Let's move, let's move.",21.552268981933594,5.753968226058142,4.429767635980115,5.68931745365262,4.170384619818884,7,4
twitch,4,Invision? Where's Invision at?,405.3557434082031,6.932766020298004,8.66304272610282,6.314966241518656,7.236898745505406,8,4
twitch,4,It's with the eyeballs.,119.87910461425781,6.274204174677531,6.905432838568404,6.596510589122772,7.92701508571519,6,4
twitch,4,Can you see that?,21.46633529663086,8.123998165130615,4.424004155998126,8.123998165130615,4.424004155998126,4,4
twitch,4,Why you some bees,5762.228515625,8.781404495239258,12.492404644272218,8.781404495239258,12.492404644272218,3,4
